idade,Sexo,Ano,regiao,nMx,nAx,nqx,lx,ndx,nLx,Sx,Tx,ex,faixa_etaria
40,Ambos,2024,Brasil,0.0026970166110502,2.61926428415746,0.0133990493169297,94644.6489354932,1268.14831867017,470204.118682222,0.984382001514343,3764629.60565104,39.7764654208491,40-44
45,Ambos,2024,Brasil,0.00367130340398888,2.63312615945149,0.0181983819617327,93376.500616823,1699.30122447493,462860.471468693,0.97811620110732,3294425.48696882,35.2810981907292,45-49
50,Ambos,2024,Brasil,0.00530083737112375,2.64374486991482,0.0261772299745527,91677.1993923481,2399.85513191641,452731.325995701,0.968373493621234,2831565.01550013,30.8862512627809,50-54
55,Ambos,2024,Brasil,0.0077178088749947,2.64341704860457,0.037899736965591,89277.3442604317,3383.58786445689,438413.015826231,0.953999543069557,2378833.68950443,26.6454351796701,55-59
60,Ambos,2024,Brasil,0.011398077771885,2.64579436638508,0.0555011044735105,85893.7563959748,4767.19834735527,418245.816773971,0.931323732202863,1940420.6736782,22.5909397271293,60-64
65,Ambos,2024,Brasil,0.0174148664591161,2.62503319725952,0.0836159972495268,81126.5580486195,6783.47805465694,389522.255056169,0.901353150086368,1522174.85690423,18.7629660806265,65-69
70,Ambos,2024,Brasil,0.0247234636018662,2.62471328545046,0.116760519750486,74343.0799939626,8680.33665994702,351097.111623624,0.852924002880978,1132652.60184806,15.2354812571666,70-74
75,Ambos,2024,Brasil,0.0405762387093788,2.62531986759641,0.185050539974441,65662.7433340156,12150.9261101627,299459.153845971,0.767635107235452,781555.490224434,11.9025713904274,75-79
80,Ambos,2024,Brasil,0.0676975836782673,2.57847892602738,0.290814388382351,53511.8172238529,15562.0063971829,229875.359675189,0.638314371982363,482096.336378463,9.00915650765022,80-84
85,Ambos,2024,Brasil,0.116379607136932,2.4809939852504,0.44998114466481,37949.81082667,17076.699315598,146732.745845288,0.418237341861092,252220.976703274,6.64617217343336,85-89
90,Ambos,2024,Brasil,0.197871471929154,5.05378562281097,1.0,20873.111511072,20873.111511072,105488.230857986,0.0,105488.230857986,5.05378562281097,90+
0,Mulheres,2025,Brasil,0.0111176183317581,0.0830162648988613,0.011005421632955,100000.0,1100.5421632955,98990.820736465,0.988180590544018,8007719.89276498,80.0771989276498,0
1,Mulheres,2025,Brasil,0.000505769243049917,1.50608566900941,0.0020205283884893,98899.4578367045,199.829162165275,395099.474535544,0.998213285802213,7908729.07202852,79.9673652922024,1-4
5,Mulheres,2025,Brasil,0.000219447879022067,2.31463291728589,0.00109659317482421,98699.6286745392,108.233339162194,493207.497126458,0.998974412955803,7513629.59749297,76.1262195045239,5-9
10,Mulheres,2025,Brasil,0.000217650677663403,2.61922544342362,0.00108768977228113,98591.395335377,107.236852341201,492701.669907304,0.998531188399236,7020422.10036651,71.207249643696,10-14
15,Mulheres,2025,Brasil,0.000389776456499793,2.69083686860883,0.00194712975391074,98484.1584830358,191.761435271183,491977.983978828,0.997653364445474,6527720.43045921,66.2819333688436,15-19
20,Mulheres,2025,Brasil,0.000546102187828038,2.61791222222263,0.00272696353223239,98292.3970477647,268.039782244959,490823.490949579,0.996917183581855,6035742.44648038,61.405995049112,20-24
25,Mulheres,2025,Brasil,0.00069022185498328,2.5974666841199,0.00344539584045,98024.3572655197,337.732712785408,489310.372233269,0.9961195939774,5544918.9555308,56.5667463701008,25-29
30,Mulheres,2025,Brasil,0.000877913805806434,2.61285226260207,0.00438038900418861,97686.6245527343,427.905416047099,487411.649317934,0.994898050692892,5055608.58329753,51.7533347727494,30-34
35,Mulheres,2025,Brasil,0.00119689151824833,2.64181599306971,0.00596761405763606,97258.7191366872,580.402499547752,484924.89979142,0.992741912414177,4568196.9339796,46.9695362485647,35-39
40,Mulheres,2025,Brasil,0.00175501748650322,2.64898764593586,0.00873902960393077,96678.3166371394,844.874671150174,481405.272396187,0.989551906153577,4083272.03418818,42.2356550695213,40-44
45,Mulheres,2025,Brasil,0.00249033856172062,2.64678453998232,0.0123791472522962,95833.4419659893,1186.33628979136,476375.504932029,0.984992103286807,3601866.76179199,37.5846540403952,45-49
50,Mulheres,2025,Brasil,0.00363987011463725,2.65245860386218,0.0180451592747918,94647.1056761979,1707.92209682504,469226.110557314,0.978045986998795,3125491.25685996,33.0225761742017,50-54
55,Mulheres,2025,Brasil,0.00536887650390037,2.65770535501297,0.0265109937643762,92939.1835793729,2463.91011633897,458924.714425634,0.967239061816422,2656265.14630265,28.5806808711002,55-59
60,Mulheres,2025,Brasil,0.00818761353160906,2.66496276087437,0.0401700806905138,90475.2734630339,3634.39903550637,443889.91022542,0.949456883728262,2197340.43187702,24.2866404020851,60-64
65,Mulheres,2025,Brasil,0.012862499431914,2.64800875688669,0.062424015502736,86840.8744275275,5420.95609153515,421454.330881045,0.924940305050511,1753450.5216516,20.1915346109847,65-69
70,Mulheres,2025,Brasil,0.0189478315461134,2.66058490467274,0.0907179187748044,81419.9183359924,7386.24553825575,389820.097369973,0.880613473398177,1331996.19077055,16.3595864254476,70-74
75,Mulheres,2025,Brasil,0.0336025485866027,2.66907014711912,0.155808976256029,74033.6727977366,11535.1107670892,343280.829945387,0.796933148182028,942176.093400577,12.7263184142525,75-79
80,Mulheres,2025,Brasil,0.0596952042728766,2.61673459732729,0.261300872895634,62498.5620306474,16330.9288133301,273571.872518917,0.666676104037373,598895.26345519,9.58254468577229,80-84
85,Mulheres,2025,Brasil,0.106898525512079,2.51472415240582,0.422299372116086,46167.6332173173,19496.5625197589,182383.83014512,0.439376831711291,325323.390936274,7.04656852139099,85-89
90,Mulheres,2025,Brasil,0.186589846435355,5.35934842706703,1.0,26671.0706975585,26671.0706975585,142939.560791154,0.0,142939.560791154,5.35934842706703,90+
0,Homens,2025,Brasil,0.0131836340265625,0.079948709232496,0.0130256379939106,100000.0,1302.56379939106,98801.5744950632,0.986108591135766,7352834.86102117,73.5283486102117,0
1,Homens,2025,Brasil,0.000570820435391595,1.61373174108194,0.00228017584407851,98697.4362006089,225.047509897107,394252.72107282,0.997930740954241,7254033.28652611,73.4976871312221,1-4
5,Homens,2025,Brasil,0.000252897656287074,2.36483377161234,0.00126364615306171,98472.3886907118,124.43425515182,492034.038506729,0.998736069132713,6859780.56545329,69.6619697832142,5-9
10,Homens,2025,Brasil,0.00030893138973958,2.84187476653105,0.00154362779255628,98347.95443556,151.812635807786,491412.141497704,0.996394781683023,6367746.52694656,64.7471171463852,10-14
15,Homens,2025,Brasil,0.00130907109845813,2.9090960043729,0.00652748882852671,98196.1417997522,640.974218602307,489640.493443992,0.990937412252619,5876334.38544886,59.8428235340677,15-19
20,Homens,2025,Brasil,0.00223025396705218,2.62250037778254,0.0110924529027984,97555.1675811499,1082.12610181852,485203.083507484,0.988228532029758,5386693.89200487,55.2168995817061,20-24
25,Homens,2025,Brasil,0.00240998892865651,2.51319415196299,0.0119781574547314,96473.0414793314,1155.56928097625,479491.530950913,0.987989816216483,4901490.80849738,50.8068444130839,25-29
30,Homens,2025,Brasil,0.00243402747928854,2.52435642898443,0.0120972420231991,95317.4721983551,1153.07853022307,473732.749541553,0.987208611159196,4421999.27754647,46.3923263548609,30-34
35,Homens,2025,Brasil,0.00277561761803386,2.57417506644944,0.0137852696306896,94164.3936681321,1298.0815563256,467673.049735544,0.984434557028454,3948266.52800492,41.9295061987015,35-39
40,Homens,2025,Brasil,0.00357277919672065,2.60588093403516,0.0177123902410665,92866.3121118065,1644.88436037301,460393.511550556,0.979574430988856,3480593.47826937,37.4796134262219,40-44
45,Homens,2025,Brasil,0.00478185985976477,2.62705240511651,0.0236410419640981,91221.4277514335,2156.56960149658,450989.712108097,0.971626710032546,3020199.96671882,33.1084487621534,45-49
50,Homens,2025,Brasil,0.00689649921399192,2.64042507992468,0.0339303539823576,89064.8581499369,3022.00216441583,438193.650234115,0.959003507166076,2569210.25461072,28.8465092515565,50-54
55,Homens,2025,Brasil,0.0100526365019824,2.63634966503649,0.0490966021891289,86042.8559855211,4224.41187153764,420229.247392422,0.940847011075404,2131016.6043766,24.7669208555235,55-59
60,Homens,2025,Brasil,0.0146731410013266,2.63489342191696,0.0709050486512416,81818.4441139834,5801.34076047089,395371.431375626,0.912833361068481,1710787.35698418,20.9095562193879,60-64
65,Homens,2025,Brasil,0.0222436099436557,2.61117109899932,0.105606522698929,76017.1033535125,8027.90195080952,360908.232573069,0.876157006271398,1315415.92560856,17.3042100735055,65-69
70,Homens,2025,Brasil,0.0312517712441719,2.59833382487434,0.14534946033642,67989.201402703,9882.19373258706,316212.276589922,0.82214992637406,954507.693035487,14.0391072897282,70-74
75,Homens,2025,Brasil,0.0487436457646526,2.58830840409914,0.2180817115476,58107.0076701159,12672.0756856084,259973.899916978,0.733587450369721,638295.416445566,10.9848268227696,75-79
80,Homens,2025,Brasil,0.077741782310058,2.54080329433636,0.326321924146759,45434.9319845075,14826.4144286616,190713.590402769,0.603568080072926,378321.516528587,8.32666628966426,80-84
85,Homens,2025,Brasil,0.129004654044388,2.44544764603245,0.485144361742472,30608.5175558459,14849.5497135141,115108.635603214,0.386440445346554,187607.926125818,6.1292718859554,85-89
90,Homens,2025,Brasil,0.217367200819962,4.60051008720615,1.0,15758.9678423318,15758.9678423318,72499.2905226046,0.0,72499.2905226046,4.60051008720615,90+
0,Ambos,2025,Brasil,0.0121748677473612,0.0815083924401415,0.0120402277339796,100000.0,1204.02277339796,98894.115187323,0.987118661095275,7681774.85210878,76.8177485210878,0
1,Ambos,2025,Brasil,0.000539056572757402,1.56192170692935,0.00215339616400301,98795.977226602,212.74687837869,394665.215360315,0.998069571125705,7582880.73692146,76.7529301271963,1-4
5,Ambos,2025,Brasil,0.000236570166223763,2.34329013264712,0.00118210787833286,98583.2303482234,116.536013266144,492606.549364771,0.998856238701148,7188215.52156115,72.9151955780955,5-9
10,Ambos,2025,Brasil,0.000264402072271476,2.7682335374113,0.0013212307246725,98466.6943349572,130.097221912278,492043.125058046,0.997421148264148,6695608.97219638,67.9987179159251,10-14
15,Ambos,2025,Brasil,0.000859550733776199,2.84573470787546,0.00428981022594464,98336.5971130449,421.84533988015,490774.218790876,0.994236619839517,6203565.84713833,63.0850164563544,15-19
20,Ambos,2025,Brasil,0.00140191305504463,2.61999744807079,0.00698625523885721,97914.7517731648,684.057447536674,487945.70039502,0.992526145954633,5712791.62834745,58.344544870849,20-24
25,Ambos,2025,Brasil,0.001550630236479,2.53038074405301,0.00772357401605553,97230.6943256281,750.968464256453,484298.865448204,0.992066878990814,5224845.92795243,53.7365897075083,25-29
30,Ambos,2025,Brasil,0.00164735611061454,2.54667628766595,0.00820362561811263,96479.7258613717,791.483550704826,480456.863943992,0.99110198387634,4740547.06250423,49.1351630633337,30-34
35,Ambos,2025,Brasil,0.00197226217154117,2.5941565347698,0.00981474036558854,95688.2423106668,939.155254318714,476181.751021895,0.988670275704389,4260090.19856024,44.5205188818203,35-39
40,Ambos,2025,Brasil,0.00264017613879286,2.61963989923969,0.0131184369593926,94749.0870563481,1242.95992550871,470786.743068216,0.984703938257286,3783908.44753834,39.9360940046633,40-44
45,Ambos,2025,Brasil,0.00359611635226684,2.63358067287035,0.0178288596059708,93506.1271308394,1667.10761291379,463585.559978593,0.978550536872259,3313121.70447013,35.4321348357654,45-49
50,Ambos,2025,Brasil,0.00519654523794474,2.64432504865072,0.0256685084432871,91839.0195179256,2357.37064791907,453641.898603279,0.96896990801053,2849536.14449153,31.0275105227506,50-54
55,Ambos,2025,Brasil,0.00757293084278939,2.64392563885728,0.0372009012918053,89481.6488700065,3328.79798704111,439565.348759342,0.954843757579401,2395894.24588825,26.7752581243654,55-59
60,Ambos,2025,Brasil,0.0111849195518794,2.64659850455849,0.054490271782645,86152.8508829654,4694.49225946247,419716.22931107,0.932513670591345,1956328.89712891,22.7076513090262,60-64
65,Ambos,2025,Brasil,0.0171175144369158,2.62663904602864,0.0822462333848629,81458.358623503,6699.64317449648,391391.121601624,0.902803361432357,1536612.66781784,18.8637813698162,65-69
70,Ambos,2025,Brasil,0.0243762419583204,2.62642714092822,0.115215009193971,74758.7154490065,8613.32608778677,353349.220216727,0.854706895742659,1145221.54621622,15.3189034795198,70-74
75,Ambos,2025,Brasil,0.0400734841099116,2.62720845068354,0.18296957140935,66145.3893612197,12102.5935421269,302010.015124528,0.769882133572961,791872.325999493,11.9716934717109,75-79
80,Ambos,2025,Brasil,0.0670168695550424,2.58045835231965,0.288331383150118,54042.7958190928,15582.2340678185,232512.114804474,0.641157323365456,489862.310874965,9.06434064800735,80-84
85,Ambos,2025,Brasil,0.115247692287109,2.48404857586127,0.446711165877518,38460.5617512743,17180.762380216,149076.845178078,0.420723794058256,257350.196070491,6.69127501919454,85-89
90,Ambos,2025,Brasil,0.196537737085492,5.08808137729301,1.0,21279.7993710583,21279.7993710583,108273.350892413,0.0,108273.350892413,5.08808137729301,90+
0,Mulheres,2026,Brasil,0.0109109212650281,0.0824082993301864,0.0108027664433968,100000.0,1080.27664433967,99008.7471167265,0.988395491642647,8026934.97868345,80.2693497868345,0
1,Mulheres,2026,Brasil,0.000497134406653464,1.50641550331677,0.00198607559465788,98919.7233556603,196.462048386995,395188.998704597,0.998245627175709,7927926.23156673,80.1450505786628,1-4
5,Mulheres,2026,Brasil,0.000215474968204097,2.31357791381975,0.00107675155615332,98723.2613072733,106.300425241134,493330.738726229,0.998994948532456,7532737.23286213,76.301543659672,5-9
10,Mulheres,2026,Brasil,0.000212900032525686,2.6183989341558,0.00106396068886804,98616.9608820322,104.92456963411,492834.915943287,0.998563604498044,7039406.4941359,71.3812961905873,10-14
15,Mulheres,2026,Brasil,0.000381186451807472,2.69088696989348,0.0019042561278373,98512.0363123981,187.592148813623,492127.010086819,0.997704555654053,6546571.57819261,66.4545351334769,15-19
20,Mulheres,2026,Brasil,0.000534265039606377,2.61796887248617,0.00266792989452354,98324.4441635845,262.322723946447,490997.359924028,0.996984213660352,6054444.56810579,61.5761891115589,20-24
25,Mulheres,2026,Brasil,0.000675114204608872,2.5974603163514,0.00337010475132919,98062.121439638,330.479621389124,489516.616793166,0.996204246922111,5563447.20818177,56.7339062882332,25-29
30,Mulheres,2026,Brasil,0.000858728412736388,2.61280539575771,0.00428485831053243,97731.6418182489,418.766237646909,487658.532588295,0.995010466040694,5073930.5913886,51.9169687215996,30-34
35,Mulheres,2026,Brasil,0.00117020596684696,2.64177162863986,0.00583492769243794,97312.875580602,567.81359255602,485225.3437794,0.992903606578018,4586272.05880031,47.1291391959906,35-39
40,Mulheres,2026,Brasil,0.00171584093812848,2.64919904541771,0.00854473862850763,96745.061988046,826.66126828664,481781.993841625,0.989780596982593,4101046.71502091,42.3902432924963,40-44
45,Mulheres,2026,Brasil,0.00243633192979315,2.6471267002067,0.0121122277526376,95918.4007197593,1161.78551518648,476858.469480028,0.985311627808606,3619264.72117928,37.732746730771,45-49
50,Mulheres,2026,Brasil,0.00356254359837854,2.65282428400471,0.0176650047095289,94756.6152045729,1673.87605384781,469854.194797687,0.97850100124479,3142406.25169925,33.1629221338797,50-54
55,Mulheres,2026,Brasil,0.00525760500044502,2.65807589951234,0.0259682798611035,93082.739150725,2417.19862050412,459752.800048601,0.967907348442122,2672552.05690157,28.7115751135558,55-59
60,Mulheres,2026,Brasil,0.00801901143109286,2.66576502916908,0.0393583376790813,90665.5405302209,3568.44496004486,444998.113633883,0.950425986628982,2212799.25685296,24.4061772963829,60-64
65,Mulheres,2026,Brasil,0.0126232184744765,2.64972984409585,0.0612975191881737,87097.0955701761,5338.83588694707,422937.771198519,0.926137075609592,1767801.14321908,20.296901195686,65-69
70,Mulheres,2026,Brasil,0.0186668754668723,2.66227406882587,0.0894317511066738,81758.259683229,7311.78433090533,391698.350582635,0.88217955418556,1344863.37202056,16.449266132024,70-74
75,Mulheres,2026,Brasil,0.0331526329661605,2.67069794044331,0.15388015512876,74446.4753523237,11455.835176005,345548.276292208,0.79916318957896,953165.021437928,12.8033599566266,75-79
80,Mulheres,2026,Brasil,0.0590052859059712,2.61856657552111,0.258677764664085,62990.6401763187,16294.2779955698,276149.462635192,0.669837090881463,607616.74514572,9.64614335470993,80-84
85,Mulheres,2026,Brasil,0.105667202995737,2.51830875133084,0.41857237045288,46696.3621807488,19545.8070095222,184975.152700037,0.441950495689838,331467.282510528,7.0983534269224,85-89
90,Mulheres,2026,Brasil,0.185337978267841,5.39554822679058,1.0,27150.5551712266,27150.5551712266,146492.129810491,0.0,146492.129810491,5.39554822679058,90+
0,Homens,2026,Brasil,0.012958977627031,0.0793177840061693,0.0128061857412768,100000.0,1280.61857412769,98820.9572533293,0.986343092356349,7375334.72650531,73.7533472650532,0
1,Homens,2026,Brasil,0.000560114925669717,1.61439315249857,0.00223746996398379,98719.3814258723,220.881650803451,394350.588924845,0.997968299710627,7276513.76925199,73.7090697303028,1-4
5,Homens,2026,Brasil,0.00024897416681214,2.36464798187038,0.00124405456684873,98498.4997750689,122.537508472917,492169.569405094,0.998757995430011,6882163.18032714,69.870741138629,5-9
10,Homens,2026,Brasil,0.000302869505855153,2.84038779920643,0.00151335767126092,98375.9622665959,148.878017163835,491558.292550683,0.996473277079975,6389993.61092205,64.9548270095224,10-14
15,Homens,2026,Brasil,0.00127951870513407,2.90867207020747,0.00638051993573162,98227.0842494321,626.73986928229,489824.702653816,0.991138618966751,5898435.31837136,60.0489708458944,15-19
20,Homens,2026,Brasil,0.00218140220659623,2.62279850876952,0.010850743066236,97600.3443801498,1059.03626004515,485484.179324103,0.988483135351629,5408610.61571755,55.4158968399866,20-24
25,Homens,2026,Brasil,0.00235780443005379,2.513360477188,0.0117203058833889,96541.3081201047,1131.49366155012,479892.923741902,0.988248013371639,4923126.43639345,50.9950251582328,25-29
30,Homens,2026,Brasil,0.00238137063473399,2.52442772482248,0.0118370706224738,95409.8144585546,1129.37271182305,474253.228519042,0.987485297264288,4443233.51265154,46.5699837890541,30-34
35,Homens,2026,Brasil,0.00271501545348842,2.5744077237419,0.0134862632044533,94280.4417467315,1271.49085242856,468318.090342674,0.9847670095761,3968980.2841325,42.0975995720777,35-39
40,Homens,2026,Brasil,0.00349727273914813,2.60643539432618,0.017341201396349,93008.950894303,1612.88694912124,461184.205357145,0.979989377881869,3500662.19378983,37.6379064609388,40-44
45,Homens,2026,Brasil,0.00468637923145884,2.62766140383919,0.0231742522750308,91396.0639451817,2118.03544281048,451955.622496893,0.972174066476447,3039477.98843268,33.2561147300143,45-49
50,Homens,2026,Brasil,0.0067640510485592,2.641103272679,0.0332891043510129,89278.0285023712,2971.98560706813,439379.535389698,0.959750552074098,2587522.36593579,28.9827453556175,50-54
55,Homens,2026,Brasil,0.00987095379719928,2.63714274494153,0.0482298720984114,86306.0428953031,4162.5294101605,421694.751660324,0.941860516333355,2148142.83054609,24.889831099683,55-59
60,Homens,2026,Brasil,0.0144200080743175,2.63589829069796,0.06972315259917,82143.5134851426,5727.30472575658,397177.636533858,0.914213749201269,1726448.07888577,21.0174608515867,60-64
65,Homens,2026,Brasil,0.0218917173230372,2.61280748937786,0.104022402526519,76416.208759386,7948.99762711936,363105.256194518,0.877820693133695,1329270.44235191,17.395137287397,65-69
70,Homens,2026,Brasil,0.0308460842633093,2.60018948230181,0.143600434019287,68467.2111322667,9831.92123468366,318741.307673159,0.824069395397139,966165.186157393,14.1113559349004,70-74
75,Homens,2026,Brasil,0.0482057697639784,2.59030376841987,0.215944467060254,58635.289897583,12661.9664278571,262664.956702314,0.73581886957583,647423.878484234,11.0415396532545,75-79
80,Homens,2026,Brasil,0.077055473697638,2.54292211582955,0.32394452950035,45973.3234697259,14892.8066409678,193273.831517881,0.606096241617698,384758.92178192,8.36917787845574,80-84
85,Homens,2026,Brasil,0.128003756545102,2.44842656726566,0.482446467131607,31080.5168287581,14994.6855406588,117142.54288604,0.388241963254102,191485.090264039,6.16093649018289,85-89
90,Homens,2026,Brasil,0.216374496912379,4.62161675368309,1.0,16085.8312880993,16085.8312880993,74342.5473779995,0.0,74342.5473779995,4.62161675368309,90+
0,Ambos,2026,Brasil,0.0119589799840781,0.0808881148757345,0.0118289603033109,100000.0,1182.89603033109,98912.7861996564,0.987343634441912,7702724.72172583,77.0272472172583,0
1,Ambos,2026,Brasil,0.000529363863213145,1.56241558173623,0.00211472667488672,98817.1039696689,208.971165699724,394759.0310213,0.998104549073904,7603811.93552617,76.9483381931543,1-4
5,Ambos,2026,Brasil,0.000232620438604133,2.34273063673638,0.00116238368279137,98608.1328039692,114.620484561863,492736.086517817,0.99887740414628,7209052.90450487,73.1080966601032,5-9
10,Ambos,2026,Brasil,0.000258976578020175,2.76706448755238,0.00129413452058123,98493.5123194073,127.463854345842,492182.943030114,0.997477399160118,6716316.81798705,68.1904488917658,10-14
15,Ambos,2026,Brasil,0.000840424744653195,2.84565686851293,0.00419452926262223,98366.0484650615,412.599268735212,490941.361924651,0.994361226260911,6224133.87495694,63.2752252640064,15-19
20,Ambos,2026,Brasil,0.00137237053568437,2.62044772803118,0.00683951736293967,97953.4491963263,669.954316538104,488173.054665598,0.992680010406363,5733192.51303229,58.5297665377904,20-24
25,Ambos,2026,Brasil,0.00151895854667239,2.5303978737238,0.00756640944229315,97283.4948797882,736.086754237695,484599.632985552,0.992231426971153,5245019.45836669,53.9147926875765,25-29
30,Ambos,2026,Brasil,0.00161226325761018,2.5464714329043,0.0080295535105438,96547.4081255505,775.232579848423,480834.985346951,0.991293221178144,4760419.82538114,49.3065522710944,30-34
35,Ambos,2026,Brasil,0.00192940264351859,2.59427614501885,0.00960244242514046,95772.175545702,919.646801608047,476648.461479725,0.988912193274151,4279584.84003419,44.6850540425699,35-39
40,Ambos,2026,Brasil,0.00258430978468551,2.62002211357449,0.0128425594753306,94852.528744094,1218.14924178152,471363.475462664,0.985019898220727,3802936.37855446,40.0931470031183,40-44
45,Ambos,2026,Brasil,0.00352246027379234,2.63404084861797,0.0174667336609329,93634.3795023125,1635.48676827361,464302.402625201,0.978976915180322,3331572.9030918,35.5806587366718,45-49
50,Ambos,2026,Brasil,0.00509408030242725,2.6449145499241,0.0251684556901208,91998.8927340389,2315.47005531684,454541.333832831,0.969555068271241,2867270.5004666,31.1663588034221,50-54
55,Ambos,2026,Brasil,0.0074312221186377,2.64447273796943,0.0365169024357999,89683.422678722,3274.96079606751,440702.853956392,0.955666974023598,2412729.16663377,26.9027329083662,55-59
60,Ambos,2026,Brasil,0.0109776402992625,2.64737048103352,0.0535063298661691,86408.4618826545,4623.39966472161,421165.162884069,0.933680362229006,1972026.31267737,22.8221434534438,60-64
65,Ambos,2026,Brasil,0.016824649471016,2.62823063464621,0.0808951904509963,81785.0622179329,6616.01818416627,393233.641839836,0.904227703645187,1550861.14979331,18.9626455948731,65-69
70,Ambos,2026,Brasil,0.0240374743781958,2.62813865040343,0.113704664581684,75169.0440337667,8547.07093878528,355572.752956868,0.856457915793394,1157627.50795347,15.4003223379222,70-74
75,Ambos,2026,Brasil,0.0395784709369793,2.62906540543217,0.180915602535342,66621.9730949814,12052.9544045719,304533.098910359,0.772099170298225,802054.754996602,12.03889224135,75-79
80,Ambos,2026,Brasil,0.0663479391791529,2.58240801644998,0.285883362491148,54569.0186904095,15600.3745510566,235129.752997035,0.64398612417116,497521.656086243,9.11729160659587,80-84
85,Ambos,2026,Brasil,0.114128291304123,2.48729423755365,0.443467826416259,38968.6441393529,17281.3399148675,151420.298309883,0.422923129383291,262391.903089208,6.7334111536159,85-89
90,Ambos,2026,Brasil,0.195431112919491,5.11689252064975,1.0,21687.3042244854,21687.3042244854,110971.604779325,0.0,110971.604779325,5.11689252064975,90+
0,Mulheres,2027,Brasil,0.0107093842640485,0.0818153067498975,0.0106051022499643,100000.0,1060.51022499644,99026.255744373,0.988605342273176,8045815.11548536,80.4581511548536,0
1,Mulheres,2027,Brasil,0.000488614956579448,1.506737222981,0.00195208171158916,98939.4897750036,193.137968543742,395276.415392215,0.998277341005787,7946788.85974099,80.3196870917025,1-4
5,Mulheres,2027,Brasil,0.000211602055577515,2.31262665047848,0.00105740897833334,98746.3518064598,104.415278977816,493451.156194291,0.999014771410272,7551512.44434877,76.4738373236262,5-9
10,Mulheres,2027,Brasil,0.00020833815715761,2.6175220488246,0.00104117398755789,98641.936527482,102.70341839474,492964.994007574,0.998595168780031,7058061.28815448,71.5523390620791,10-14
15,Mulheres,2027,Brasil,0.000372745779253108,2.69089094739361,0.00186212614445542,98539.2331090873,183.492482227026,492272.461393641,0.997754535818981,6565096.2941469,66.6241870066013,15-19
20,Mulheres,2027,Brasil,0.000522783029501814,2.61805182231797,0.0026106642385309,98355.7406268602,256.773814708766,491167.081214279,0.997049453145,6072823.83275326,61.7434609718634,20-24
25,Mulheres,2027,Brasil,0.00066035211989039,2.59741061018347,0.00329653047255864,98098.9668121515,323.386233422774,489717.869727523,0.99628709087503,5581656.75153898,56.8982215911329,25-29
30,Mulheres,2027,Brasil,0.000839948827650645,2.61277307580989,0.00419133987956385,97775.5805787287,409.810690127139,487899.591780351,0.995120180614251,5091938.88181146,52.0778179139672,30-34
35,Mulheres,2027,Brasil,0.00114422571969323,2.64173159205997,0.00570573229969024,97365.7698886016,555.5430181376,485518.729894082,0.993061361582307,4604039.29003111,47.2860153552804,35-39
40,Mulheres,2027,Brasil,0.00167755871479763,2.64940444686955,0.00835484821803372,96810.226870464,808.834751456132,482149.89098233,0.990003839004768,4118520.56013703,42.5422054391813,40-44
45,Mulheres,2027,Brasil,0.00238367904899588,2.6474665082282,0.0118519333385887,96001.3921190078,1137.8020998062,477330.243048237,0.98562379906111,3636370.6691547,37.8783118545498,45-49
50,Mulheres,2027,Brasil,0.00348690882629845,2.65318416392541,0.0172930329454767,94863.5900192016,1640.47918752824,470468.047559966,0.978945937026366,3159040.42610646,33.3008736593991,50-54
55,Mulheres,2027,Brasil,0.00514897768985346,2.65846921153224,0.0254381931334794,93223.1108316734,2371.42749783986,460562.783659556,0.968558569332559,2688572.3785465,28.8401916065756,55-59
60,Mulheres,2027,Brasil,0.00785505766495969,2.66655660275286,0.0385683561039772,90851.6833338335,3504.00007546508,446082.03082912,0.951372270013489,2228009.59488694,24.5235917831059,60-64
65,Mulheres,2027,Brasil,0.0123891421754397,2.65143710748835,0.0601942578439588,87347.6832583684,5257.82896812666,424390.074282127,0.927308579198805,1781927.56405782,20.4003987007532,65-69
70,Mulheres,2027,Brasil,0.0183925768391266,2.66396943931339,0.0881744156205173,82089.8542902418,7238.2249304155,393540.556808635,0.883709979694732,1357537.48977569,16.5372140261804,70-74
75,Mulheres,2027,Brasil,0.0327138826965904,2.67230285058835,0.151995275496634,74851.6293598263,11377.0940259188,347775.717466412,0.801345473553828,963996.932967058,12.8787701912665,75-79
80,Mulheres,2027,Brasil,0.0583313485808278,2.62035413343861,0.256107047947189,63474.5353339075,16256.2758641866,278688.497003644,0.672950133078998,616221.215500646,9.70816426239306,80-84
85,Mulheres,2027,Brasil,0.104460902372235,2.52192653033867,0.41490218837706,47218.259469721,19590.9591853431,187543.461146188,0.44436953554814,337532.718497002,7.14835155483542,85-89
90,Mulheres,2027,Brasil,0.184195193524825,5.4290233141465,1.0,27627.3002843779,27627.3002843779,149989.257350814,0.0,149989.257350814,5.4290233141465,90+
0,Homens,2027,Brasil,0.0127381961243337,0.0786975095926017,0.0125904381191635,100000.0,1259.04381191634,98840.0398005494,0.986573910007772,7397635.76387688,73.9763576387688,0
1,Homens,2027,Brasil,0.000549471934315524,1.61504342171914,0.00219501124810583,98740.9561880837,216.73750948158,394446.915203336,0.998005344914122,7298795.72407633,73.9186251161417,1-4
5,Homens,2027,Brasil,0.000245156314228756,2.36454902769202,0.00122499010816266,98524.2186786021,120.69119329573,492303.01767029,0.998779270731438,6904348.80887299,70.0776814216189,5-9
