regiao,faixa_etaria,taxa,RMSE_LC,RMSE_LM,MAE_LC,MAE_LM,SMAPE_LC,SMAPE_LM
Rio Grande do Sul,25-29,Homens,1.975008823224686e-4,1.881641606267263e-4,1.947815959280325e-4,1.8526856733322038e-4,8.27419713376614,7.853425509123779
Rio Grande do Sul,30-34,Homens,3.033707565417352e-4,2.8710958565994764e-4,3.0327419442663947e-4,2.869989241520744e-4,11.584687642125042,10.928785406458651
Rio Grande do Sul,35-39,Homens,5.185421638975278e-4,4.893129159929981e-4,5.184946215718814e-4,4.892669092136623e-4,16.70021188810636,15.684798596489038
Rio Grande do Sul,40-44,Homens,9.050515301274496e-4,8.587186112695516e-4,9.040396550295549e-4,8.576547043292343e-4,21.78660391490823,20.553343204460127
Rio Grande do Sul,45-49,Homens,0.0014445871821526753,0.0013683616800451103,0.001444553658722409,0.0013683250322545195,24.667036987859877,23.213857285401915
Rio Grande do Sul,50-54,Homens,0.0022632199116472953,0.0021514218522186387,0.0022531748677170936,0.0021406787511373633,25.97350960043557,24.51391466361289
Rio Grande do Sul,55-59,Homens,0.0038706997491674802,0.00368575811795307,0.0038602817045337878,0.0036746336703055863,30.22991908742244,28.56497634027327
Rio Grande do Sul,60-64,Homens,0.0076134582904657955,0.007260462123135321,0.00761223016349436,0.007259133521909329,39.9057652417381,37.7044243601168
Rio Grande do Sul,65-69,Homens,0.010250626989744863,0.009749548166630258,0.010250242179496544,0.00974911286399575,35.42793017652856,33.40579316212467
Rio Grande do Sul,70-74,Homens,0.010468897385149016,0.009939580646453653,0.010468207386100136,0.009938786400581058,24.40078519729126,23.02414463760525
Rio Grande do Sul,75-79,Homens,0.013357160591652347,0.012632707130036688,0.013349279130934772,0.012624479581913635,20.556507677593046,19.33216960381409
Rio Grande do Sul,80-84,Homens,0.022675236434148545,0.02147285787975875,0.02267113805473614,0.02146893285061699,22.66253642914287,21.332519790415482
Rio Grande do Sul,85-89,Homens,0.018892054924520705,0.017695184300915198,0.018664899514102974,0.017457046376884014,12.416896861714788,11.566677723411873
Rio Grande do Sul,90+,Homens,0.021382345773104057,0.020445176834853356,0.021029535077048786,0.020069081343684167,9.252602994456845,8.849812377699513
Mato Grosso do Sul,0,Homens,0.01177375150066053,0.01208527155868176,0.01164041190169838,0.011950698539985195,66.04542687762039,68.4162575977682
Mato Grosso do Sul,1-4,Homens,6.027450818283812e-4,6.180384622096568e-4,5.97128869282549e-4,6.127724130991086e-4,63.54547181442245,65.75491333773446
Mato Grosso do Sul,5-9,Homens,1.1477368802055818e-4,1.1931397789028763e-4,1.1407162340286305e-4,1.186246648948808e-4,34.18472098987372,35.79249066404073
Mato Grosso do Sul,10-14,Homens,1.1693967230572216e-4,1.2088973476147348e-4,1.1453850714926618e-4,1.1852867192166863e-4,24.96487329163205,25.95249680064704
Mato Grosso do Sul,15-19,Homens,2.262538667282633e-4,2.310589692862564e-4,2.2369121550360317e-4,2.2855720568294626e-4,12.340873568088945,12.592156784040101
Mato Grosso do Sul,20-24,Homens,1.7720132766878893e-4,1.8065058472710539e-4,1.2160185469467695e-4,1.210492617239597e-4,4.751331610508696,4.730881645340379
Mato Grosso do Sul,25-29,Homens,4.967382279693365e-4,5.113696952708881e-4,4.954952279987677e-4,5.101146293297747e-4,19.63077560264013,20.268630688318726
Mato Grosso do Sul,30-34,Homens,5.500553694269077e-4,5.673184608247598e-4,5.452712207819445e-4,5.628308058065541e-4,19.048663120444473,19.72210650491875
Mato Grosso do Sul,35-39,Homens,6.452754236520149e-4,6.657452113393835e-4,6.440774789525504e-4,6.645910634935548e-4,18.56771112155404,19.215441585764808
Mato Grosso do Sul,40-44,Homens,5.580867131991658e-4,5.758906386764302e-4,5.218505017185444e-4,5.413288544892992e-4,11.213589246796305,11.658395111599908
Mato Grosso do Sul,45-49,Homens,6.421823811790373e-4,6.660178924866115e-4,6.378745285104226e-4,6.617110667357631e-4,10.007130130991502,10.400829336557097
Mato Grosso do Sul,50-54,Homens,0.001167362198329591,0.0012048501598742427,0.0010926097436698232,0.0011316295374684108,12.380001414107817,12.855492982689784
Mato Grosso do Sul,55-59,Homens,0.0019458206266760162,0.0019969226512518445,0.0019183320965974987,0.001969567543076187,15.11938563388871,15.555731541062071
Mato Grosso do Sul,60-64,Homens,0.0033675486288711892,0.003483508684727543,0.0033235717734329895,0.0034396771949102966,18.292086678733888,18.993816968981786
Mato Grosso do Sul,65-69,Homens,0.003210710232517276,0.0033150380989850348,0.003189603614911463,0.0032938969001039594,12.113422164573642,12.534696533467024
Mato Grosso do Sul,70-74,Homens,0.00519048264401056,0.0053693085887505845,0.0051642223921117385,0.0053439000224614185,14.469247194218266,15.01040164909771
Mato Grosso do Sul,75-79,Homens,0.00644724324885697,0.006679804085274146,0.006412262846143775,0.006646680021915383,11.482051631555262,11.926681063200684
Mato Grosso do Sul,80-84,Homens,0.0029511090921814052,0.0030856388688051154,0.002601149531960386,0.0027548505595115375,3.0209289435780615,3.202890126530104
Mato Grosso do Sul,85-89,Homens,0.012037695279460216,0.01245682743887907,0.01193149010671133,0.012355109571458155,8.76913790480381,9.066303446029705
Mato Grosso do Sul,90+,Homens,0.023551292345293552,0.024373913499142443,0.02344770357068309,0.024274289048102297,11.765334404649582,12.154871947209504
Mato Grosso,0,Homens,0.018251595558215726,0.018226678624304417,0.018138072903922338,0.01811586638070838,80.61850886539283,80.49145410555406
Mato Grosso,1-4,Homens,2.006521167252035e-4,2.002808042048868e-4,1.822569570153033e-4,1.8194102326671323e-4,19.846013481187523,19.80840375621285
Mato Grosso,5-9,Homens,2.1718336957620286e-4,2.168180571375434e-4,2.164905227734184e-4,2.161571366637898e-4,54.79748314047418,54.69634684692976
Mato Grosso,10-14,Homens,1.6946800254873353e-4,1.6926910118605486e-4,1.667411265438535e-4,1.6648504816599565e-4,32.948767302082146,32.8908486562271
Mato Grosso,15-19,Homens,1.1966194372580716e-4,1.1933806136468485e-4,1.0275106124827359e-4,1.0240490929168183e-4,4.902401038303376,4.886305935099649
Mato Grosso,20-24,Homens,1.3871331381909658e-4,1.3877188214151377e-4,1.3274003855750463e-4,1.32808594738038e-4,4.110135713468292,4.112308934819523
Mato Grosso,25-29,Homens,6.629187532386769e-4,6.61932973326393e-4,6.609679502373796e-4,6.600111697410047e-4,20.63691165544374,20.604516149340185
Mato Grosso,30-34,Homens,7.61766341025237e-4,7.605237584714798e-4,7.595588523718247e-4,7.584022740600202e-4,21.47521643003562,21.43970134605962
Mato Grosso,35-39,Homens,0.0014875624339752277,0.0014854217579358452,0.001486819816981147,0.0014847325109860338,36.69807955423599,36.63903280162999
Mato Grosso,40-44,Homens,0.0018140835369575155,0.0018113367263045787,0.0018096322516820652,0.0018069531409393073,36.077316575416255,36.01629345594331
Mato Grosso,45-49,Homens,0.0018051211386293866,0.0018022160357873973,0.0018011383952697298,0.0017981722301528963,26.702687537695542,26.65407276147495
Mato Grosso,50-54,Homens,0.0029195691844473032,0.0029149766225320607,0.002918444504823957,0.0029137847184451983,31.773873622997673,31.71679630704009
Mato Grosso,55-59,Homens,0.0037734181257004814,0.0037684290630764657,0.003743921776067776,0.0037381300932408843,29.005255531226165,28.954954177288993
Mato Grosso,60-64,Homens,0.006450828874956729,0.006441465452181024,0.006446530690023756,0.006437052219996225,34.5969192453598,34.539007452744734
Mato Grosso,65-69,Homens,0.007738892972885514,0.00772755678807742,0.007724542346233883,0.007712361030540352,28.437276580044717,28.38727863492364
Mato Grosso,70-74,Homens,0.009179780043625348,0.00916550391482627,0.009176139825173277,0.009161319890202779,24.413653973142367,24.37038607093834
Mato Grosso,75-79,Homens,0.012055822225985396,0.012038200591240812,0.0120209100551381,0.012001161034005574,20.578282011573187,20.541653938546872
Mato Grosso,80-84,Homens,0.009917911048309353,0.009899878538714496,0.0099006794184768,0.009883121149776061,11.12251049203973,11.101914635824931
Mato Grosso,85-89,Homens,0.005750389895078249,0.005738018132561191,0.005648976612419421,0.0056384006165793865,4.146334168915525,4.138710987019559
Mato Grosso,90+,Homens,0.026433326478350207,0.02638229237693697,0.02642215160208366,0.026371423904335105,13.400170103863498,13.375855115621608
Goiás,0,Homens,0.01327820918290787,0.013218954344663152,0.01327171925774092,0.013212462734843871,68.67898627133353,68.2713181888977
Goiás,1-4,Homens,4.594511740279868e-4,4.5740326149440756e-4,4.593115278858832e-4,4.572714182799026e-4,63.469283821460166,63.10143238321335
Goiás,5-9,Homens,1.6653926683795643e-4,1.6573907536451788e-4,1.6635823060071351e-4,1.6555307825424876e-4,45.43611096102455,45.1680190846009
Goiás,10-14,Homens,1.224731341605476e-4,1.2184064447258828e-4,1.2107969360950262e-4,1.2045630847769826e-4,24.569213324176463,24.427169660590202
Goiás,15-19,Homens,6.37055158200656e-4,6.318063561245363e-4,6.330972002540398e-4,6.27729560411362e-4,28.494954587069167,28.28644128948921
Goiás,20-24,Homens,7.776237751633161e-4,7.715268419510602e-4,7.759349547539646e-4,7.697692729907088e-4,23.731541284923736,23.564544965578186
Goiás,25-29,Homens,2.39174211544898e-4,2.3725069118427157e-4,2.3741739832380674e-4,2.3544549745921394e-4,7.546477097138888,7.486065670048942
Goiás,30-34,Homens,3.274081211633085e-4,3.2588943278569703e-4,3.18296307184853e-4,3.16798886711854e-4,9.354329943295237,9.308153686112366
Goiás,35-39,Homens,8.032915195568438e-4,7.990139246595352e-4,7.998752042469469e-4,7.955288324405403e-4,20.830002070317978,20.705373109996835
Goiás,40-44,Homens,0.0017105913873659761,0.0017018944044169145,0.0017068051900478859,0.001698178542213253,34.88805643614397,34.681827108193374
Goiás,45-49,Homens,0.0026265921687258988,0.002613277483639326,0.0026245719341711033,0.002611287505993737,40.001924217963975,39.760367150952945
Goiás,50-54,Homens,0.002698602915616011,0.002683481523659227,0.002695516577984512,0.0026804635810232036,29.809801171123055,29.61933753496
Goiás,55-59,Homens,0.003588241601731973,0.0035685582987958074,0.003583576688878964,0.0035639159090764365,28.40973908147564,28.232454688368335
Goiás,60-64,Homens,0.005165254493556139,0.005135748833110432,0.005157739521558853,0.005128300037376505,28.18705229439494,28.004243873558863
Goiás,65-69,Homens,0.007571409140306493,0.007530281713730643,0.007565362366001656,0.007524516781437622,28.027692942706395,27.855823165396437
Goiás,70-74,Homens,0.009396599678066116,0.009344659727036634,0.009395797847047978,0.00934379430204899,25.398294394917365,25.24050467237604
Goiás,75-79,Homens,0.012675024828856503,0.012603932656736927,0.01264025967828735,0.01256797654669494,21.91686409230639,21.77829256009557
Goiás,80-84,Homens,0.007855576692528798,0.007803946044698225,0.007805407828881176,0.007752779472355181,8.844144595735056,8.781961247853607
Goiás,85-89,Homens,0.0036319395828451192,0.003623312810467559,0.003509582579848583,0.0035002797449297796,2.519947419959524,2.513179809171125
Goiás,90+,Homens,0.002380816700379029,0.0023629966894030815,0.001968463658270858,0.0019491068126031574,0.9807000028019073,0.9711298792240473
Distrito Federal,0,Homens,0.0033137380931407313,0.0037631423145015577,0.0031561769899216183,0.0036264031052387017,23.02006366388874,26.96062669697169
Distrito Federal,1-4,Homens,1.969185149333088e-4,2.2211686233607035e-4,1.9611913513189878e-4,2.2136569131136772e-4,35.76736932766679,41.33144488067344
Distrito Federal,5-9,Homens,1.6422928692141808e-4,1.813429737086765e-4,1.608337734096814e-4,1.783493859587991e-4,58.48367574151515,67.14795125980474
Distrito Federal,10-14,Homens,5.416059177402082e-5,6.49121820453969e-5,5.308534509252202e-5,6.40714026141175e-5,13.249959529005418,16.228466018109795
Distrito Federal,15-19,Homens,1.9852320252087107e-4,2.1061773279375912e-4,1.6718503324833316e-4,1.819256002841704e-4,8.283673679751608,9.061937279590458
Distrito Federal,20-24,Homens,5.240640046816623e-4,5.979354235259141e-4,5.229779421665931e-4,5.970303945981434e-4,20.941709706496212,24.271719360097165
Distrito Federal,25-29,Homens,4.115197872485138e-4,4.7556498306950524e-4,4.0973994476695835e-4,4.742590941377591e-4,17.587011393557773,20.649774922284596
Distrito Federal,30-34,Homens,8.522254378069527e-4,9.589113351066156e-4,8.45653163437542e-4,9.535302134101274e-4,31.804967022756614,36.63005112679677
Distrito Federal,35-39,Homens,0.0011956125668400167,0.0013556995573238795,0.001191565728403783,0.0013524918778086874,38.813012212124285,45.26669100917515
Distrito Federal,40-44,Homens,0.001341915612820539,0.0015219101174705043,0.001340300206266294,0.0015201868543256497,34.037981859392474,39.51208104767312
Distrito Federal,45-49,Homens,0.001934045204322189,0.0021921508655836494,0.0019296230665289266,0.00218761923908924,34.68495955762234,40.25848101911564
Distrito Federal,50-54,Homens,0.0023671416092950746,0.0026801736275715075,0.002363940634141042,0.0026773007839843753,31.869643567253625,36.88023193271384
Distrito Federal,55-59,Homens,0.0032272134059808588,0.003667186501489148,0.003213642644427918,0.0036567768534051287,30.59092923939297,35.57922090971225
Distrito Federal,60-64,Homens,0.0053998904200835965,0.00612729233207686,0.005389087724392991,0.006116109477300215,34.28800475199898,39.83757486009453
Distrito Federal,65-69,Homens,0.005861472692362269,0.006696855288218279,0.005828361428997712,0.006671463091511559,24.95157578716611,29.10225631428937
Distrito Federal,70-74,Homens,0.0038312149168595743,0.004351753426911519,0.0037459732149243766,0.004282694105719581,10.878211643912564,12.541677912116821
Distrito Federal,75-79,Homens,0.0107948515063849,0.012308837342897854,0.010707677745908988,0.012226092753825824,20.061540706700058,23.240834165719743
Distrito Federal,80-84,Homens,0.0032585179362770293,0.003598517865710129,0.0022895514366969016,0.0025665945112200196,2.749627834148452,3.0927071017575756
Distrito Federal,85-89,Homens,0.0073305368129566945,0.007838707997607797,0.007058350693700727,0.007576038195083585,5.538438550358943,5.957489088112896
Distrito Federal,90+,Homens,0.0073282276668956555,0.007322889168885802,0.0058949429313068236,0.005888614316933209,3.235005317690145,3.2314767614993323
Brasil,0,Mulheres,0.01238156710097448,0.012566264276850795,0.012356561760992445,0.012541936858981619,73.53469976506686,75.05956603663093
Brasil,1-4,Mulheres,5.158840831555402e-4,5.235246945454555e-4,5.141372352195537e-4,5.218203402423413e-4,73.76958791671973,75.29722675368164
Brasil,5-9,Mulheres,9.621757722207536e-5,9.807315537354172e-5,9.620101668543173e-5,9.805522815810742e-5,37.545826596422764,38.409521763435585
Brasil,10-14,Mulheres,8.254729914315986e-5,8.414272213623862e-5,8.244218728265386e-5,8.404393104333142e-5,28.831697971186067,29.47598669036582
Brasil,15-19,Mulheres,1.0511977084197401e-4,1.0713496259316836e-4,1.0486180407823157e-4,1.068908080670102e-4,20.261167937822265,20.69473987005393
Brasil,20-24,Mulheres,1.5506386142224364e-4,1.579677089628921e-4,1.542786026575543e-4,1.572155200419299e-4,24.631979104030087,25.16185201875579
Brasil,25-29,Mulheres,2.3506998235137355e-4,2.3950679219438543e-4,2.3451659228454597e-4,2.3898191115300359e-4,30.17727917033105,30.84262911133566
Brasil,30-34,Mulheres,3.210253338590705e-4,3.269183193094983e-4,3.1930972896335955e-4,3.252709990067562e-4,30.430430619439306,31.08994557379527
Brasil,35-39,Mulheres,4.710417087267276e-4,4.7982198958134147e-4,4.6964062613780286e-4,4.7848688185982743e-4,31.635226599057315,32.33000296603495
Brasil,40-44,Mulheres,7.198441043964744e-4,7.332312614334869e-4,7.170980768657272e-4,7.306043047989799e-4,32.67083957907395,33.39198206088297
Brasil,45-49,Mulheres,0.001138638246446461,0.0011600949912955667,0.001138052137565979,0.0011595581686279365,34.702116439510036,35.47598437862148
Brasil,50-54,Mulheres,0.0016768239292042537,0.0017083921823085437,0.0016742182648961696,0.0017059331621943985,34.67477491897581,35.45046527892185
Brasil,55-59,Mulheres,0.0024368301993291292,0.002482446523003086,0.002434197474451626,0.002479981929081116,33.92579281104101,34.67656160554623
Brasil,60-64,Mulheres,0.0039229719979530465,0.003996134637653329,0.0039203684928554635,0.003993723623511124,36.07148823119114,36.872850190677006
Brasil,65-69,Mulheres,0.00508673889014034,0.005186945588137317,0.005085350312701629,0.00518570451415619,30.680324294407008,31.382059006144345
Brasil,70-74,Mulheres,0.0055976197735269255,0.005708311475901403,0.00559445268031937,0.005705429015931496,23.994116729248894,24.52938532355775
Brasil,75-79,Mulheres,0.008485285867506586,0.008661461760656504,0.00848302615375411,0.008658984514053902,21.14810860058769,21.634604213058257
