ano,faixa_etaria,mx_previsto,local,sexo,ax,n,qx,px,lx,dx,Lx,Tx,ex
2024,65-69,0.02036616553307861,Brasil,Homens,2.5,5,0.09689726340012014,0.9031027365998798,76396.39099294576,7402.601220862031,363475.4519125737,1329028.2271559925,17.396479203824057
2024,70-74,0.03084693799858282,Brasil,Homens,2.5,5,0.1431920957446112,0.8568079042553888,68993.78977208372,9879.36535082779,320270.5354833491,965552.7752434189,13.994778058040536
2024,75-79,0.049136239922693746,Brasil,Homens,2.5,5,0.2188032741742291,0.7811967258257709,59114.42442125593,12934.429614295805,263236.0480705401,645282.2397600698,10.91581701213425
2024,80-84,0.08018560403449006,Brasil,Homens,2.5,5,0.3339775426867258,0.6660224573132743,46179.99480696012,15423.0811869143,192342.2710675149,382046.19168952963,8.272980395224051
2024,85-89,0.13201709577836565,Brasil,Homens,2.5,5,0.4962889231415338,0.5037110768584663,30756.913620045827,15264.315539649717,115623.77925110485,189703.92062201473,6.167846454475691
2024,90+,0.20913294431805468,Brasil,Homens,2.5,5,0.6866578019423535,0.3133421980576465,15492.598080396112,10638.113344261119,74080.14137090987,74080.14137090987,4.781647402616657
2025,0,0.0078627483675843,Brasil,Homens,0.06516131103239671,1,0.007805375723131648,0.9921946242768683,100000,780.5375723131648,99270.3232792088,7397494.148792707,73.97494148792707
2025,1-4,3.23995382938307e-4,Brasil,Homens,1.6298471490807642,4,0.0012949870871074582,0.9987050129128925,99219.46242768683,128.48792263359806,396573.3136946086,7298223.825513499,73.5563733862456
2025,5-9,1.999326223624514e-4,Brasil,Homens,2.5,5,9.991636982663475e-4,0.9990008363017336,99090.97450505322,99.00810455128533,495207.3522638878,6901650.51181889,69.64963808552449
2025,10-14,3.40971237274741e-4,Brasil,Homens,2.5,5,0.0017034041568163836,0.9982965958431836,98991.96640050193,168.62332705804278,494538.2736848645,6406443.159555002,64.71679867066989
2025,15-19,0.0021471430503028142,Brasil,Homens,2.5,5,0.010678395146695038,0.989321604853305,98823.34307344389,1055.274707055642,491478.5285995804,5911904.885870138,59.822959859559774
2025,20-24,0.002684311112699999,Brasil,Homens,2.5,5,0.013332086891007462,0.9866679131089925,97768.06836638825,1303.452382626646,485581.7108753746,5420426.357270557,55.44168405738953
2025,25-29,0.0023596079531323687,Brasil,Homens,2.5,5,0.011728851040173101,0.9882711489598269,96464.6159837616,1131.419111521041,479494.5321400054,4934844.646395183,51.157044436126625
2025,30-34,0.002333604689836446,Brasil,Homens,2.5,5,0.01160034688942003,0.98839965311058,95333.19687224056,1105.898153795363,473901.2389767144,4455350.114255178,46.73450865416747
2025,35-39,0.0026269328548469465,Brasil,Homens,2.5,5,0.013048967371459948,0.98695103262854,94227.29871844519,1229.568946477801,468062.5712260314,3981448.875278463,42.253666712607206
2025,40-44,0.003382835039251386,Brasil,Homens,2.5,5,0.016772330131113376,0.9832276698688867,92997.72977196738,1559.788625179508,461089.1772968882,3513386.3040524316,37.77926958719678
2025,45-49,0.004643127036005146,Brasil,Homens,2.5,5,0.022949244535627567,0.9770507554643725,91437.94114678788,2098.4316712119567,451943.6265559096,3052297.1267555435,33.381078887762854
2025,50-54,0.006793012923521814,Brasil,Homens,2.5,5,0.03339788397397533,0.9666021160260246,89339.50947557593,2983.7505717571544,439238.1709484868,2600353.500199634,29.106422404418186
2025,55-59,0.009844298302491098,Brasil,Homens,2.5,5,0.0480392107113096,0.9519607892886904,86355.75890381877,4148.4624981156,421407.6382738049,2161115.3292511473,25.025723318095693
2025,60-64,0.013694092755894581,Brasil,Homens,2.5,5,0.06620395599400039,0.9337960440059996,82207.29640570318,5442.448233628919,397430.3614444436,1739707.6909773424,21.16244867598698
2025,65-69,0.019991804357482195,Brasil,Homens,2.5,5,0.09520092606600426,0.9047990739339957,76764.84817207426,7308.084635297684,365554.0292721271,1342277.3295328987,17.485572648096454
2025,70-74,0.03039696801621402,Brasil,Homens,2.5,5,0.141250846428216,0.8587491535717839,69456.76353677658,9810.826639734141,322756.7510845475,976723.3002607716,14.062320939322312
2025,75-79,0.048512456169226996,Brasil,Homens,2.5,5,0.21632601503902443,0.7836739849609755,59645.93689704243,12902.967842206304,265972.2648796964,653966.5491762242,10.964142457935829
2025,80-84,0.07947670174667369,Brasil,Homens,2.5,5,0.3315143424368692,0.6684856575631308,46742.969054836125,15495.964649760925,194974.93364977834,387994.28429652774,8.300591343296047
2025,85-89,0.13143992214551017,Brasil,Homens,2.5,5,0.4946558083738446,0.5053441916261554,31247.004405075204,15456.512223253558,117593.74146724211,193019.35064674943,6.1772113622321765
2025,90+,0.20935186806700437,Brasil,Homens,2.5,5,0.6871296504960711,0.3128703495039289,15790.492181821646,10850.115374056051,75425.6091795073,75425.6091795073,4.776647131134955
2026,0,0.007429628104890683,Brasil,Homens,0.06410334595105138,1,0.007378323932258558,0.9926216760677414,100000,737.8323932258558,99309.46513193099,7418462.964027429,74.1846296402743
2026,1-4,3.0736504120469274e-4,Brasil,Homens,1.6309571452316838,4,0.0012285655713394677,0.9987714344286606,99262.16760677415,121.9500816582105,396759.7654575058,7319153.498895498,73.7355799834055
2026,5-9,1.935019892128772e-4,Brasil,Homens,2.5,5,9.670421346226307e-4,0.9990329578653774,99140.21752511595,95.87276758244008,495461.4057066237,6922393.733437992,69.82427420722865
2026,10-14,3.351290761443289e-4,Brasil,Homens,2.5,5,0.0016742426622300577,0.99832575733777,99044.34475753352,165.82426744568457,494807.16311905335,6426932.327731368,64.88944263768803
2026,15-19,0.0021578879902818707,Brasil,Homens,2.5,5,0.01073154626440656,0.9892684537355935,98878.52049008783,1061.1194171954496,491739.8039074505,5932125.164612315,59.99407288064131
2026,20-24,0.002673036955345511,Brasil,Homens,2.5,5,0.013276463582248434,0.9867235364177516,97817.40107289239,1298.6691630544447,485840.3324568258,5440385.360704864,55.61776637932501
2026,25-29,0.00233041489180168,Brasil,Homens,2.5,5,0.011584582251522774,0.9884154177484772,96518.73190983795,1118.1291886221936,479798.3365776342,4954545.028248038,51.3324712230604
2026,30-34,0.0022921158713721007,Brasil,Homens,2.5,5,0.011395281095217766,0.9886047189047822,95400.60272121575,1087.1166846614503,474285.22189442517,4474746.691670404,46.90480525313582
2026,35-39,0.002571919907639088,Brasil,Homens,2.5,5,0.012777443137261814,0.9872225568627382,94313.4860365543,1205.0852049090088,468554.71717049903,4000461.469775979,42.41664302627376
2026,40-44,0.003311427330423676,Brasil,Homens,2.5,5,0.01642119268646807,0.983578807313532,93108.4008316453,1528.9509907853515,461719.62668126315,3531906.75260548,37.933276923010695
2026,45-49,0.004547294524599318,Brasil,Homens,2.5,5,0.022480904389401677,0.9775190956105984,91579.44984085995,2058.788855906379,452750.27706453385,3070187.1259242166,33.52484789174168
2026,50-54,0.006669060866359936,Brasil,Homens,2.5,5,0.032798466901574945,0.967201533098425,89520.66098495357,2936.1404363221113,440262.95383396256,2617436.848859683,29.238354811741345
2026,55-59,0.009681878802933381,Brasil,Homens,2.5,5,0.047265350526234,0.952734649473766,86584.52054863147,4092.4477138769766,422691.48345846485,2177173.8950257204,25.145070749717654
2026,60-64,0.013445361433109412,Brasil,Homens,2.5,5,0.06504057216413935,0.9349594278358606,82492.07283475448,5365.331616178288,399047.0351333267,1754482.4115672556,21.268497096463797
2026,65-69,0.019624324511096542,Brasil,Homens,2.5,5,0.09353282622002813,0.9064671737799719,77126.7412185762,7213.882083314168,367599.00088459556,1355435.3764339287,17.574129997177533
2026,70-74,0.029953561829092652,Brasil,Homens,2.5,5,0.13933393970114033,0.8606660602988596,69912.85913526203,9741.234099086918,325211.2104285928,987836.3755493333,14.129537652553207
2026,75-79,0.04789659134019773,Brasil,Homens,2.5,5,0.21387343536989814,0.7861265646301019,60171.62503617511,12869.112158276143,268685.3447851852,662625.1651207404,11.012253113030784
2026,80-84,0.0787740666992145,Brasil,Homens,2.5,5,0.32906572088292996,0.67093427911707,47302.51287789897,15565.635499739901,197598.47564014507,393939.82033555524,8.328094986252088
2026,85-89,0.13086527189343722,Brasil,Homens,2.5,5,0.49302630562620925,0.5069736943737908,31736.877378159064,15647.115405865778,119566.59837613089,196341.3446954102,6.186536323530365
2026,90+,0.20957102098887567,Brasil,Homens,2.5,5,0.6876016535330023,0.3123983464669977,16089.761972293289,11063.346937101285,76774.74631927931,76774.74631927931,4.771652088544634
2027,0,0.00702036631422056,Brasil,Homens,0.06310089760230084,1,0.006974492462568903,0.9930255075374311,100000,697.4492462568903,99346.56042721398,7439100.545247253,74.39100545247253
2027,1-4,2.9158831739510137e-4,Brasil,Homens,1.6320088943188975,4,0.0011655484833628523,0.9988344515166372,99302.55075374311,115.74193742508795,396936.12713659555,7339753.984820039,73.9130458292218
