Local,Sexo,Ano,faixa_etaria,previsao,Limite Inferior,Limite Superior
Acre,Ambos,2036,15-19,0.0011074711012941,0.0010122308209113,0.0014312648420495
Acre,Ambos,2036,20-24,0.0004346448745647,0.0002377443731127,0.0008612394024966
Acre,Ambos,2036,25-29,0.0005432115643489,0.0003455510899591,0.0008428020886036
Acre,Ambos,2036,30-34,0.0005674612242575,0.000269641103032,0.001183929521137
Acre,Ambos,2036,35-39,0.0007374672164126,0.0003559103318681,0.0019018179440074
Acre,Ambos,2036,40-44,0.0009175082713533,0.0006813210695351,0.0019373523597281
Acre,Ambos,2036,45-49,0.0016369683962642,0.0012672772833878,0.002997157966649
Acre,Ambos,2036,50-54,0.0023613387721139,0.0019851960130676,0.003861198783343
Acre,Ambos,2036,55-59,0.0044237403609159,0.0036899183253356,0.0061627365730807
Acre,Ambos,2036,60-64,0.0060381159151955,0.0041788650774266,0.0119630226512276
Acre,Ambos,2036,65-69,0.020221443144081,0.018930389984503,0.0241056026591297
Acre,Ambos,2036,70-74,0.0166384413295199,0.0130192509412105,0.0270231287263366
Acre,Ambos,2036,75-79,0.0427177969323647,0.0433826856323231,0.0493729633377432
Acre,Ambos,2036,80-84,0.0724672232253784,0.0735241891751157,0.088082665755277
Acre,Ambos,2036,85-89,0.1281097756362698,0.1214477729740489,0.134858826639922
Acre,Ambos,2036,90+,0.1936654423428578,0.1849937042813995,0.2024904500909826
Acre,Ambos,2037,0,0.0128714071301355,0.006781466442472,0.0296728187744402
Acre,Ambos,2037,1-4,0.0001884117817136,0.0001035358374796,0.0004200945706982
Acre,Ambos,2037,5-9,4.60534270663194e-05,1.899639981706447e-05,0.0001611561853487
Acre,Ambos,2037,10-14,7.577800074484415e-05,3.233412862359519e-05,0.0001858924840706
Acre,Ambos,2037,15-19,0.0011056585424166,0.0010122308209113,0.0014312648420495
Acre,Ambos,2037,20-24,0.0004334900224827,0.0002329127167883,0.0008771178238397
Acre,Ambos,2037,25-29,0.000543181104122,0.0003411138175272,0.0008537653969045
Acre,Ambos,2037,30-34,0.0005670772699054,0.0002632804331642,0.0012125310309339
Acre,Ambos,2037,35-39,0.0007347481790028,0.0003466075806669,0.0019528615403078
Acre,Ambos,2037,40-44,0.0009073496598944,0.0006707314364123,0.0019679396106124
Acre,Ambos,2037,45-49,0.001624678494449,0.0012510424089844,0.003036052300004
Acre,Ambos,2037,50-54,0.0023403690459577,0.0019654103743456,0.0039000691719771
Acre,Ambos,2037,55-59,0.0044027032350713,0.0036625851005871,0.0062087279809344
Acre,Ambos,2037,60-64,0.005986385502675,0.004110082281954,0.0121632254579806
Acre,Ambos,2037,65-69,0.0202298173185566,0.0190174494858736,0.0242164456783929
Acre,Ambos,2037,70-74,0.0165216995109716,0.012856696114129,0.0273647179412959
Acre,Ambos,2037,75-79,0.0423600549489462,0.0429160425057728,0.0490135886947352
Acre,Ambos,2037,80-84,0.0721996749933369,0.0735256574828394,0.0880844248507528
Acre,Ambos,2037,85-89,0.1281232231639705,0.1214477729740489,0.134858826639922
Acre,Ambos,2037,90+,0.1931806849995707,0.1837645345044369,0.2014001993290554
Acre,Ambos,2038,0,0.0128540333728775,0.0066524107605541,0.0302484617253198
Acre,Ambos,2038,1-4,0.0001885485504119,0.0001018594523687,0.0004311866911972
Acre,Ambos,2038,5-9,4.581104999236754e-05,1.842534102944285e-05,0.0001661506781096
Acre,Ambos,2038,10-14,7.575356091070061e-05,3.151419806278078e-05,0.0001907288727978
Acre,Ambos,2038,15-19,0.0011039467249473,0.0010122308209113,0.0014312648420495
Acre,Ambos,2038,20-24,0.0004328339550469,0.0002287110728399,0.0008948441897207
Acre,Ambos,2038,25-29,0.0005431564555209,0.0003368528480754,0.0008645649545078
Acre,Ambos,2038,30-34,0.0005667384973363,0.0002572560143672,0.0012409252958315
Acre,Ambos,2038,35-39,0.0007321980306272,0.0003378139827226,0.0020036961358655
Acre,Ambos,2038,40-44,0.0008974161550877,0.0006605991303422,0.0019981239470646
Acre,Ambos,2038,45-49,0.0016126813844303,0.0012354658489406,0.0030743303538134
Acre,Ambos,2038,50-54,0.0023197708007181,0.0019463758162365,0.0039382098401658
Acre,Ambos,2038,55-59,0.0043818705887433,0.0036361953950156,0.006253787848989
Acre,Ambos,2038,60-64,0.005935944687259,0.0040444246194526,0.0123606846506693
Acre,Ambos,2038,65-69,0.0201864549962134,0.0190060093365969,0.0242043627151728
Acre,Ambos,2038,70-74,0.0164063588000265,0.012701290159896,0.027699486511566
Acre,Ambos,2038,75-79,0.0421891731210575,0.0427847668737896,0.049128235244272
Acre,Ambos,2038,80-84,0.0719348471315011,0.0735279392893752,0.0880871620473816
Acre,Ambos,2038,85-89,0.1281365297748611,0.1214477729740489,0.134858826639922
Acre,Ambos,2038,90+,0.1926761670192858,0.1825111232084476,0.2002690485940673
Acre,Ambos,2039,0,0.0128383891384916,0.0065289167473604,0.0308206116156179
Acre,Ambos,2039,1-4,0.0001873737615713,9.909781870201084e-05,0.0004349610341212
Acre,Ambos,2039,5-9,4.557995309994785e-05,1.7886191886005584e-05,0.0001711587607368
Acre,Ambos,2039,10-14,7.573253136330393e-05,3.073695996427482e-05,0.0001955516562172
Acre,Ambos,2039,15-19,0.0011023299103835,0.0010122308209113,0.0014312648420495
Acre,Ambos,2039,20-24,0.000431881039822,0.0002243831240907,0.000910793426818
Acre,Ambos,2039,25-29,0.0005431365095298,0.0003327537837938,0.0008752151738159
Acre,Ambos,2039,30-34,0.0005664395465914,0.0002515358845137,0.0012691444921217
Acre,Ambos,2039,35-39,0.0007298057771733,0.0003294810704947,0.0020543715256957
Acre,Ambos,2039,40-44,0.0008877015563592,0.0006508851409327,0.002027944469202
Acre,Ambos,2039,45-49,0.001600968646414,0.0012204923809295,0.0031120473975116
Acre,Ambos,2039,50-54,0.0022995358467888,0.0019280300032195,0.0039756831378329
Acre,Ambos,2039,55-59,0.0043612399439215,0.0036106742952177,0.0062979910952741
Acre,Ambos,2039,60-64,0.005886754364246,0.0039816128260107,0.0125556801645029
Acre,Ambos,2039,65-69,0.0201104845243005,0.0189325390338658,0.024113425990916
Acre,Ambos,2039,70-74,0.016292396737753,0.0125523697750969,0.0280280787918123
Acre,Ambos,2039,75-79,0.0422006153221883,0.0430050096722142,0.0496872547679131
Acre,Ambos,2039,80-84,0.071672301679875,0.0735301964934532,0.0880898727806359
Acre,Ambos,2039,85-89,0.1281496969310626,0.1214477729740489,0.134858826639922
Acre,Ambos,2039,90+,0.1923050473527779,0.1815696338416428,0.1993634452561771
Acre,Ambos,2040,0,0.0128242994955511,0.0064105472274048,0.0313897070311811
Acre,Ambos,2040,1-4,0.0001866983512213,9.7060437237885e-05,0.0004402150442733
Acre,Ambos,2040,5-9,4.535956404267132e-05,1.737603993098476e-05,0.000176183637638
Acre,Ambos,2040,10-14,7.571443548153217e-05,2.999857951123447e-05,0.000200364798976
Acre,Ambos,2040,15-19,0.0011008027017373,0.0010122308209113,0.0014312648420495
Acre,Ambos,2040,20-24,0.0004312577228876,0.000220491149826,0.000927933104621
Acre,Ambos,2040,25-29,0.0005431203688298,0.0003288040298374,0.0008857286642784
Acre,Ambos,2040,30-34,0.0005661757086256,0.0002460925600372,0.0012972164339193
Acre,Ambos,2040,35-39,0.0007275611974747,0.0003215670991283,0.0021049307863576
Acre,Ambos,2040,40-44,0.0008781998671912,0.0006415555074481,0.0020574352275916
Acre,Ambos,2040,45-49,0.0015895321527701,0.0012060738876202,0.0031492515955746
Acre,Ambos,2040,50-54,0.0022796562104177,0.0019103186168915,0.0040125433977918
Acre,Ambos,2040,55-59,0.0043408088586104,0.0035859561885131,0.0063414033370974
Acre,Ambos,2040,60-64,0.0058387768601778,0.0039214054014792,0.0127484541717746
Acre,Ambos,2040,65-69,0.0200385495597725,0.0188669876464262,0.0240301967337729
Acre,Ambos,2040,70-74,0.01617979188805,0.0124093643883835,0.0283510535216698
Acre,Ambos,2040,75-79,0.0423732950569415,0.0435675282282971,0.0506214081536763
Acre,Ambos,2040,80-84,0.0714118201421481,0.0735320311446268,0.0880920765837797
Acre,Ambos,2040,85-89,0.1281627260798316,0.1214477729740489,0.134858826639922
Acre,Ambos,2040,90+,0.1921679336008619,0.1811229071194794,0.1988939030758312
Acre,Ambos,2041,0,0.012811608991358,0.0062969183140009,0.0319561398969652
Acre,Ambos,2041,1-4,0.0001871588280412,9.606126329090952e-05,0.0004515289777778
Acre,Ambos,2041,5-9,4.514934337091673e-05,1.689235144272609e-05,0.0001812281358432
Acre,Ambos,2041,10-14,7.56988634527031e-05,2.929572330478327e-05,0.0002051717647211
Acre,Ambos,2041,15-19,0.0010993600216932,0.0010122308209113,0.0014312648420495
Acre,Ambos,2041,20-24,0.0004304595171965,0.0002165658325007,0.0009438893765376
Acre,Ambos,2041,25-29,0.0005431073073657,0.0003249924952224,0.000896116531496
Acre,Ambos,2041,30-34,0.0005659428402869,0.0002409022160079,0.0013251653377953
Acre,Ambos,2041,35-39,0.0007254547826019,0.0003140358337321,0.0021554114886863
Acre,Ambos,2041,40-44,0.0008689052873929,0.0006325804561668,0.0020866260858924
Acre,Ambos,2041,45-49,0.0015783640561358,0.0011921681466913,0.0031859852175067
Acre,Ambos,2041,50-54,0.0022601241271547,0.0018931939878816,0.0040488383038305
Acre,Ambos,2041,55-59,0.0043205749262253,0.0035619832259704,0.006384082428019
Acre,Ambos,2041,60-64,0.0057919758715549,0.0038635918852156,0.0129392178061183
Acre,Ambos,2041,65-69,0.019993864291505,0.0188521304053092,0.0240116672029679
Acre,Ambos,2041,70-74,0.0160685235816381,0.012271779550444,0.0286688977987695
Acre,Ambos,2041,75-79,0.0426712831806645,0.0444291284553833,0.0518333515612478
Acre,Ambos,2041,80-84,0.0711533246182215,0.0735333284726826,0.088093634457782
Acre,Ambos,2041,85-89,0.1281756186537052,0.1214477729740489,0.134858826639922
Acre,Ambos,2041,90+,0.1922948172261616,0.1811851347971998,0.1989638948250029
Acre,Ambos,2042,0,0.0128001772843923,0.0061876878572972,0.0325202571601997
Acre,Ambos,2042,1-4,0.0001873038263253,9.466115379245816e-05,0.0004618020536346
Acre,Ambos,2042,5-9,4.494878233672517e-05,1.6432907788495966e-05,0.0001862947686549
Acre,Ambos,2042,10-14,7.568546285725775e-05,2.862547397398315e-05,0.0002099756014904
Acre,Ambos,2042,15-19,0.0010979970923157,0.0010122308209113,0.0014312648420495
Acre,Ambos,2042,20-24,0.0004298821992544,0.0002129516518006,0.0009606081118631
Acre,Ambos,2042,25-29,0.0005430967376431,0.0003213093545079,0.0009063886155385
Acre,Ambos,2042,30-34,0.0005657372929507,0.0002359440489317,0.0013530124312159
Acre,Ambos,2042,35-39,0.0007234776806025,0.0003068556022124,0.0022058466449699
Acre,Ambos,2042,40-44,0.0008598122056998,0.0006239337178799,0.0021155434033569
Acre,Ambos,2042,45-49,0.0015674567780695,0.0011787378730148,0.003222285595657
Acre,Ambos,2042,50-54,0.0022409320355222,0.0018766140136782,0.0040846099728846
Acre,Ambos,2042,55-59,0.0043005357749989,0.003538704097105,0.0064260796831534
Acre,Ambos,2042,60-64,0.0057463164065291,0.003807987592549,0.013128156426045
Acre,Ambos,2042,65-69,0.0199739712327216,0.0188833575274665,0.0240524478194957
Acre,Ambos,2042,70-74,0.0159585717539768,0.0121391838136734,0.0289820385390358
Acre,Ambos,2042,75-79,0.0430465601835043,0.045508649153097,0.0532068062136579
Acre,Ambos,2042,80-84,0.0708968143861595,0.0735341308129565,0.0880945974107692
Acre,Ambos,2042,85-89,0.1281883760706436,0.1214477729740489,0.134858826639922
Acre,Ambos,2042,90+,0.1926463986912902,0.1816476711758191,0.199528845769353
Acre,Ambos,2043,0,0.01278987866954,0.0060825509070295,0.0330823701794634
Acre,Ambos,2043,1-4,0.000186542197365,9.253376007729887e-05,0.0004667842318745
Acre,Ambos,2043,5-9,4.4757400868304295e-05,1.599575475111964e-05,0.000191385786326
Acre,Ambos,2043,10-14,7.567393059344248e-05,2.798526247420743e-05,0.0002147790094154
Acre,Ambos,2043,15-19,0.0010967094161834,0.0010122308209113,0.0014312648420495
Acre,Ambos,2043,20-24,0.0004292055348031,0.0002093565168366,0.0009765369381524
Acre,Ambos,2043,25-29,0.000543088184276,0.0003177458558295,0.0009165536829114
Acre,Ambos,2043,30-34,0.000565555851543,0.0002311997748691,0.0013807764394653
Acre,Ambos,2043,35-39,0.0007216216461323,0.0002999985461068,0.0022562654581259
Acre,Ambos,2043,40-44,0.0008509151926857,0.0006155919816434,0.002144210581079
Acre,Ambos,2043,45-49,0.0015568029982278,0.0011657499516648,0.0032581858922097
Acre,Ambos,2043,50-54,0.0022220725709012,0.0018605412926034,0.004119895821063
Acre,Ambos,2043,55-59,0.0042806890673992,0.0035160730423418,0.0064674408667068
Acre,Ambos,2043,60-64,0.0057017647294156,0.0037544294424262,0.0133154337872966
Acre,Ambos,2043,65-69,0.0199599702650534,0.0189256952352011,0.024106692906722
Acre,Ambos,2043,70-74,0.0158499168417568,0.0120111982875328,0.0292908518763782
Acre,Ambos,2043,75-79,0.0434430240649914,0.0466886520531413,0.0546155569171176
Acre,Ambos,2043,80-84,0.0706423214924951,0.0735345485782867,0.0880950985268742
Acre,Ambos,2043,85-89,0.1282009997341736,0.1214477729740489,0.134858826639922
Acre,Ambos,2043,90+,0.193131799017127,0.1823394948988989,0.2004018475421536
Acre,Ambos,2044,0,0.0127806000083031,0.0059812336946583,0.0336427583576532
Acre,Ambos,2044,1-4,0.0001860380036572,9.079822527237577e-05,0.0004724316513628
Acre,Ambos,2044,5-9,4.4574745699295705e-05,1.5579161752613983e-05,0.0001965032168415
Acre,Ambos,2044,10-14,7.56640059479109e-05,2.7372813807981e-05,0.0002195843950011
Acre,Ambos,2044,15-19,0.0010954927588343,0.0010122308209113,0.0014312648420495
Acre,Ambos,2044,20-24,0.0004286794730901,0.000205990995362,0.0009929510048593
Acre,Ambos,2044,25-29,0.0005430812625867,0.0003142941647317,0.0009266195827238
Acre,Ambos,2044,30-34,0.000565395681847,0.0002266532293517,0.0014084739779501
Acre,Ambos,2044,35-39,0.0007198789944834,0.0002934400212449,0.0023066939210512
Acre,Ambos,2044,40-44,0.0008422089939736,0.0006075344529911,0.0021726485037814
Acre,Ambos,2044,45-49,0.0015463956440397,0.0011531748172915,0.0032937157198115
Acre,Ambos,2044,50-54,0.002203538559624,0.0018449424234303,0.0041547292640305
Acre,Ambos,2044,55-59,0.0042610324995589,0.0034940490491931,0.0065082069957997
Acre,Ambos,2044,60-64,0.0056582883078706,0.0037027726122747,0.0135011953879843
Acre,Ambos,2044,65-69,0.0199344867641515,0.0189460480946123,0.0241326365870495
Acre,Ambos,2044,70-74,0.0157425397159445,0.0118874882585339,0.029595670884966
Acre,Ambos,2044,75-79,0.0438018063470831,0.0478248069967123,0.0559332232190844
Acre,Ambos,2044,80-84,0.0703898835697341,0.0735347049705726,0.0880952860425262
Acre,Ambos,2044,85-89,0.1282134910335281,0.1214477729740489,0.134858826639922
Acre,Ambos,2044,90+,0.193636741772214,0.1830711277028112,0.2013185288361335
Acre,Ambos,2045,0,0.012772239683307,0.0058834897512306,0.0342016741962645
Acre,Ambos,2045,1-4,0.000186316403254,8.976206978774367e-05,0.0004824719817639
Acre,Ambos,2045,5-9,4.440038863939791e-05,1.51815887234253e-05,0.0002016488990543
Acre,Ambos,2045,10-14,7.565546464713628e-05,2.6786103065002226e-05,0.0002243939150875
Acre,Ambos,2045,15-19,0.0010943431324206,0.0010122308209113,0.0014312648420495
Acre,Ambos,2045,20-24,0.0004281004741127,0.0002026726153101,0.0010088365452419
Acre,Ambos,2045,25-29,0.0005430756612941,0.0003109472359714,0.000936593374884
Acre,Ambos,2045,30-34,0.0005652542846468,0.0002222900449741,0.0014361198705629
Acre,Ambos,2045,35-39,0.0007182425595688,0.0002871581133027,0.0023571553010787
Acre,Ambos,2045,40-44,0.0008336885237304,0.0005997424932198,0.0022008759005302
Acre,Ambos,2045,45-49,0.0015362278808498,0.0011409859471391,0.0033289016485525
Acre,Ambos,2045,50-54,0.0021853230132661,0.0018297874335169,0.0041891402888741
Acre,Ambos,2045,55-59,0.0042415638007148,0.0034725951920438,0.0065484150006806
Acre,Ambos,2045,60-64,0.0056158557625927,0.0036528878283588,0.0136855711782333
Acre,Ambos,2045,65-69,0.0198934208070253,0.0189362293317737,0.0241204294339213
Acre,Ambos,2045,70-74,0.0156364216376534,0.0117677564142535,0.0298967919412121
Acre,Ambos,2045,75-79,0.0440675950847347,0.0487651277697221,0.0570424236482915
Acre,Ambos,2045,80-84,0.0701395298717584,0.0735347069547576,0.0880952884368975
Acre,Ambos,2045,85-89,0.1282258513437865,0.1214477729740489,0.134858826639922
Acre,Ambos,2045,90+,0.194054615422047,0.1836635626305048,0.2020320980633313
Acre,Ambos,2046,0,0.0127647062803072,0.0057890961563251,0.0347593464704845
Acre,Ambos,2046,1-4,0.0001864472097063,8.854059902074202e-05,0.0004921021300753
Acre,Ambos,2046,5-9,4.423392497422132e-05,1.480165894534997e-05,0.0002068245098469
Acre,Ambos,2046,10-14,7.564811374895237e-05,2.622331949016279e-05,0.0002292095127825
Acre,Ambos,2046,15-19,0.0010932567804777,0.0010122308209113,0.0014312648420495
Acre,Ambos,2046,20-24,0.000427626274488,0.0001995296423742,0.0010250288247493
Acre,Ambos,2046,25-29,0.0005430711285063,0.0003076987074113,0.0009464814362072
Acre,Ambos,2046,30-34,0.0005651294556451,0.0002180973890196,0.0014637274099544
Acre,Ambos,2046,35-39,0.0007167056554771,0.0002811332425335,0.0024076705352565
Acre,Ambos,2046,40-44,0.0008253488584341,0.0005921993223027,0.0022289096418218
Acre,Ambos,2046,45-49,0.00152629310251,0.0011291594432933,0.0033637676237196
Acre,Ambos,2046,50-54,0.0021674191231292,0.0018150493077765,0.0042231559251324
Acre,Ambos,2046,55-59,0.0042222807326581,0.0034516780853936,0.0065880982714853
Acre,Ambos,2046,60-64,0.0055744368194152,0.0036046591502631,0.0138686777757003
Acre,Ambos,2046,65-69,0.0198449817826312,0.0189118952502442,0.0240896355119516
Acre,Ambos,2046,70-74,0.0155315442282937,0.0116517373224352,0.0301944799840898
Acre,Ambos,2046,75-79,0.0441952245161235,0.0493778056845436,0.0578418397145447
Acre,Ambos,2046,80-84,0.0698912761872174,0.0735346341946781,0.0880952012699928
Acre,Ambos,2046,85-89,0.1282380820260127,0.1214477729740489,0.134858826639922
Acre,Ambos,2046,90+,0.1943125651753188,0.1839783883155923,0.2023898541728433
Acre,Ambos,2047,0,0.0127579175989101,0.0056978506384374,0.0353159834118204
Acre,Ambos,2047,1-4,0.0001859561860759,8.68415536616282e-05,0.0004979404893764
Acre,Ambos,2047,5-9,4.407497198340647e-05,1.4438136610440204e-05,0.0002120315865778
Acre,Ambos,2047,10-14,7.564178725419573e-05,2.5682836865026627e-05,0.0002340329470812
Acre,Ambos,2047,15-19,0.0010922301637225,0.0010122308209113,0.0014312648420495
Acre,Ambos,2047,20-24,0.0004271272989598,0.0001964475346729,0.0010408667709941
Acre,Ambos,2047,25-29,0.0005430674603885,0.000304542811526,0.0009562895489088
Acre,Ambos,2047,30-34,0.0005650192503294,0.0002140637480282,0.0014913085718744
Acre,Ambos,2047,35-39,0.000715262041249,0.0002753478384818,0.0024582585556449
Acre,Ambos,2047,40-44,0.0008171852308992,0.0005848897722511,0.002256764986221
Acre,Ambos,2047,45-49,0.0015165849223943,0.001117673685704,0.0033983353127732
Acre,Ambos,2047,50-54,0.0021498202549095,0.0018007035975844,0.0042568006358888
Acre,Ambos,2047,55-59,0.0042031810891949,0.0034312674276051,0.0066272871144872
Acre,Ambos,2047,60-64,0.0055340022636606,0.0035579821438327,0.0140506202926336
Acre,Ambos,2047,65-69,0.0198003255812761,0.0188943245743734,0.0240672578952834
Acre,Ambos,2047,70-74,0.0154278894486695,0.0115391928993016,0.0304889728828094
Acre,Ambos,2047,75-79,0.0441554480259389,0.049579677990968,0.0582527382721152
Acre,Ambos,2047,80-84,0.0696451249286338,0.0735345386847886,0.0880950868560626
Acre,Ambos,2047,85-89,0.1282501844273925,0.1214477729740489,0.134858826639922
Acre,Ambos,2047,90+,0.1943863378507859,0.1839515027808889,0.2023604524530806
Acre,Ambos,2048,0,0.0127517996784834,0.0056095690104662,0.0358717751336097
Acre,Ambos,2048,1-4,0.0001855850680882,8.535087640406977e-05,0.0005039656024606
Acre,Ambos,2048,5-9,4.392316756706705e-05,1.4089908138568546e-05,0.0002172715457688
Acre,Ambos,2048,10-14,7.563634233592146e-05,2.516318890385405e-05,0.0002388658174714
Acre,Ambos,2048,15-19,0.001091259946803,0.0010122308209113,0.0014312648420495
Acre,Ambos,2048,20-24,0.0004267029697952,0.0001935040097561,0.0010568974044499
Acre,Ambos,2048,25-29,0.0005430644919928,0.0003014743010794,0.0009660229749268
Acre,Ambos,2048,30-34,0.0005649219531204,0.0002101787494578,0.0015188741929434
Acre,Ambos,2048,35-39,0.0007139058885673,0.0002697860701761,0.0025089365591344
Acre,Ambos,2048,40-44,0.000809193024549,0.0005778000808518,0.0022844557866242
