regiao,Faixa_Etaria,taxa,ano,previsto,previsao_lee_miler_2_1$lmt_inf,previsao_lee_miler_3_1$lmt_max
Brasil,45-49,Ambos,2039,0.0025015323686509387,0.0023215500099068374,0.002695468184921631
Brasil,45-49,Ambos,2040,0.0024475240515590413,0.0022657321247734103,0.00264390212658483
Brasil,45-49,Ambos,2041,0.0023946817790691057,0.002211265899760692,0.0025933112899837953
Brasil,45-49,Ambos,2042,0.00234298037616945,0.002158117516391043,0.00254367846116886
Brasil,45-49,Ambos,2043,0.0022923952113792375,0.0021062541481386057,0.0024949865664590466
Brasil,45-49,Ambos,2044,0.0022429021850136075,0.0020556439090506444,0.0024472186984282195
Brasil,45-49,Ambos,2045,0.0021944777177021362,0.0020062558084701404,0.0024003581363651666
Brasil,45-49,Ambos,2046,0.0021470987391552076,0.001958059710739167,0.0023543883623148507
Brasil,45-49,Ambos,2047,0.0021007426771729094,0.0019110262990066408,0.0023092930735644805
Brasil,45-49,Ambos,2048,0.002055387446891229,0.0018651270424489587,0.002265056192253274
Brasil,45-49,Ambos,2049,0.0020110114402604323,0.0018203341663536154,0.002221661872643621
Brasil,45-49,Ambos,2050,0.0019675935157505878,0.0017766206246250416,0.0021790945064824
Brasil,45-49,Ambos,2051,0.001925112988279369,0.001733960074356807,0.0021373387267966015
Brasil,45-49,Ambos,2052,0.0018835496193573037,0.0016923268521809296,0.0020963794104011217
Brasil,45-49,Ambos,2053,0.0018428836074457996,0.0016516959521574656,0.002056201679344349
Brasil,45-49,Ambos,2054,0.0018030955785233239,0.0016120430050093296,0.002016790901475699
Brasil,45-49,Ambos,2055,0.0017641665768552768,0.0015733442585406077,0.0019781326902861916
Brasil,45-49,Ambos,2056,0.0017260780559631348,0.0015355765591034852,0.0019402129041465098
Brasil,45-49,Ambos,2057,0.0016888118697885792,0.001498717334000575,0.001903017645045602
Brasil,45-49,Ambos,2058,0.0016523502640483781,0.0014627445747271213,0.0018665332569153996
Brasil,45-49,Ambos,2059,0.0016166758677759316,0.0014276368209719908,0.0018307463236130268
Brasil,45-49,Ambos,2060,0.0015817716850454282,0.0013933731453081987,0.001795643666620284
Brasil,45-49,Ambos,2061,0.0015476210868746786,0.0013599331385135724,0.0017612123425105135
Brasil,45-49,Ambos,2062,0.0015142078033027729,0.001327296895470236,0.0017274396402251091
Brasil,45-49,Ambos,2063,0.0014815159156387708,0.0012954450015984376,0.0016943130781953164
Brasil,45-49,Ambos,2064,0.0014495298488777534,0.0012643585197858694,0.001661820401339496
Brasil,45-49,Ambos,2065,0.0014182343642806156,0.0012340189777784605,0.0016299495779614653
Brasil,45-49,Ambos,2066,0.0013876145521140419,0.001204408356002617,0.0015986887965716416
Brasil,45-49,Ambos,2067,0.0013576558245472574,0.0011755090757923294,0.0015680264626495547
Brasil,45-49,Ambos,2068,0.0013283439087021095,0.0011473039879974843,0.0015379511953634607
Brasil,45-49,Ambos,2069,0.0012996648398532155,0.001119776361952204,0.0015084518242605863
Brasil,45-49,Ambos,2070,0.0012716049547749197,0.0010929098747841756,0.0014795173859394777
Brasil,50-54,Ambos,2024,0.005059416039594584,0.004892324028571479,0.0052322148966860845
Brasil,50-54,Ambos,2025,0.004957073203071365,0.004781169906449791,0.005139448131190617
Brasil,50-54,Ambos,2026,0.004856800577043906,0.004672693941626033,0.005048161112166818
Brasil,50-54,Ambos,2027,0.004758556284897864,0.004566800989908902,0.004958363188274748
Brasil,50-54,Ambos,2028,0.004662299297107061,0.0044634065345866,0.004870054871176609
Brasil,50-54,Ambos,2029,0.004567989414098427,0.00436243398381844,0.004783230500384745
Brasil,50-54,Ambos,2030,0.004475587249463562,0.004263812852155518,0.0046978800247845
Brasil,50-54,Ambos,2031,0.004385054213509878,0.004167477498110973,0.0046139902288942596
Brasil,50-54,Ambos,2032,0.00429635249714447,0.004073366223641217,0.004531545597984359
Brasil,50-54,Ambos,2033,0.004209445056084015,0.0039814206161986245,0.0044505289413777835
Brasil,50-54,Ambos,2034,0.004124295595384036,0.003891585057562646,0.004370921849709652
Brasil,50-54,Ambos,2035,0.0040408685542811535,0.0038038063499310254,0.00429270503564787
Brasil,50-54,Ambos,2036,0.003959129091341917,0.0037180334261067444,0.00421585859122393
Brasil,50-54,Ambos,2037,0.0038790430699120575,0.0036342171210768785,0.004140362184462466
Brasil,50-54,Ambos,2038,0.003800577043860093,0.0035523099891340494,0.004066195211144128
Brasil,50-54,Ambos,2039,0.0037236982436092947,0.0034722661552804334,0.003993336912947293
Brasil,50-54,Ambos,2040,0.003648374562452198,0.0033940411927870493,0.003921766470081675
Brasil,50-54,Ambos,2041,0.0035745745431419737,0.0033175920209571976,0.003851463074351153
Brasil,50-54,Ambos,2042,0.0035022673647550078,0.003242876818678673,0.003782405987047569
Brasil,50-54,Ambos,2043,0.0034314228298192194,0.0031698549504490803,0.003714574584977902
Brasil,50-54,Ambos,2044,0.0033620113517027895,0.0030984869023564917,0.0036479483971295955
Brasil,50-54,Ambos,2045,0.0032940039422579407,0.003028734226083732,0.0035825071338929973
Brasil,50-54,Ambos,2046,0.0032273721997147097,0.0029605594894399775,0.0035182307103248417
Brasil,50-54,Ambos,2047,0.00316208829681957,0.002893926232250077,0.0034550992646101624
Brasil,50-54,Ambos,2048,0.0030981249692140144,0.0028287989266797178,0.003393093172632586
Brasil,50-54,Ambos,2049,0.0030354555040481893,0.0027651429412639886,0.00333219305937385
Brasil,50-54,Ambos,2050,0.0029740537288248958,0.00270292450805303,0.003272379807717416
Brasil,50-54,Ambos,2051,0.0029138940004692095,0.002642110692402044,0.0032136345651177694
Brasil,50-54,Ambos,2052,0.002854951194619244,0.002582669365021949,0.003155938748508204
Brasil,50-54,Ambos,2053,0.002797200695133516,0.002524569175977173,0.0030992740477499064
Brasil,50-54,Ambos,2054,0.00274061838381056,0.00246777953037281,0.003043622427869685
Brasil,50-54,Ambos,2055,0.0026851806303165135,0.0024122705655179578,0.0029889661302893015
Brasil,50-54,Ambos,2056,0.0026308642823164347,0.0023580131293878207,0.0029352876732138006
Brasil,50-54,Ambos,2057,0.002577646655805238,0.0023049787602361692,0.002882569851317482
Brasil,50-54,Ambos,2058,0.0025255055256342453,0.002253139667233281,0.002830795734842803
Brasil,50-54,Ambos,2059,0.0024744191162293394,0.002202468712023712,0.002779948668208487
Brasil,50-54,Ambos,2060,0.0024243660924968824,0.0021529393911140604,0.002730012268207515
Brasil,50-54,Ambos,2061,0.0023753255509136035,0.0021045258190139464,0.0026809704218628163
Brasil,50-54,Ambos,2062,0.0023272770107966956,0.0020572027120642,0.0026328072839978717
Brasil,50-54,Ambos,2063,0.002280200405750531,0.0020109453728952937,0.00258550727457061
Brasil,50-54,Ambos,2064,0.0022340760752863737,0.0019657296754665436,0.0025390550758116787
Brasil,50-54,Ambos,2065,0.0021888847566116218,0.00192153205064298,0.002493435629201964
Brasil,50-54,Ambos,2066,0.0021446075765851236,0.0018783294722720595,0.0024486341323191182
Brasil,50-54,Ambos,2067,0.0021012260438352495,0.0018360994437269598,0.0024046360355785244
Brasil,50-54,Ambos,2068,0.0020587220410373686,0.0017948199848869997,0.002361427038890427
Brasil,50-54,Ambos,2069,0.002017077817347567,0.0017544696195290078,0.002318993088251854
Brasil,50-54,Ambos,2070,0.0019762759809894017,0.00171502736310628,0.0022773203722893536
Brasil,55-59,Ambos,2024,0.007397348404374712,0.007168524863124482,0.007633476128009751
Brasil,55-59,Ambos,2025,0.007257254165257944,0.007016027388945908,0.007506774859820859
Brasil,55-59,Ambos,2026,0.007119813092486848,0.006866984018991057,0.007381950843595396
Brasil,55-59,Ambos,2027,0.006984974939229706,0.006721274667175764,0.007259021140727793
Brasil,55-59,Ambos,2028,0.006852690410251406,0.006578793268135855,0.007137990805425906
Brasil,55-59,Ambos,2029,0.006722911143891692,0.006439444148719389,0.007018856473450666
Brasil,55-59,Ambos,2030,0.006595589694384709,0.006303139589531074,0.006901608761596557
Brasil,55-59,Ambos,2031,0.006470679514513395,0.006169798134669701,0.006786233919756077
Brasil,55-59,Ambos,2032,0.006348134938592364,0.006039343388254646,0.0066727149969565335
Brasil,55-59,Ambos,2033,0.006227911165773074,0.005911703137090466,0.006561032682004814
Brasil,55-59,Ambos,2034,0.006109964243665171,0.005786808697462307,0.006451165920732438
Brasil,55-59,Ambos,2035,0.005994251052268004,0.005664594419431949,0.006343092376456368
Brasil,55-59,Ambos,2036,0.005880729288206472,0.005544997304019369,0.006236788778256293
Brasil,55-59,Ambos,2037,0.0057693574492654045,0.005427956702733883,0.006132231187590242
Brasil,55-59,Ambos,2038,0.005660094819216845,0.005313414078142823,0.006029395204546714
Brasil,55-59,Ambos,2039,0.005552901452934677,0.005201312810340502,0.005928256128857102
Brasil,55-59,Ambos,2040,0.00544773816179116,0.005091598038394444,0.005828789086578048
Brasil,55-59,Ambos,2041,0.005344566499330031,0.004984216528772876,0.005730969130426899
Brasil,55-59,Ambos,2042,0.005243348747210932,0.004879116564822717,0.005634771319688151
Brasil,55-59,Ambos,2043,0.005144047901420031,0.004776247852846059,0.0055401707841305076
Brasil,55-59,Ambos,2044,0.005046627658741794,0.004675561441395726,0.005447142775301642
Brasil,55-59,Ambos,2045,0.0049510524034869574,0.004577009651198388,0.0053556627077803514
Brasil,55-59,Ambos,2046,0.004857287194471852,0.004480546013698767,0.005265706192380694
Brasil,55-59,Ambos,2047,0.004765297752244319,0.004386125216657523,0.0051772490628641
Brasil,55-59,Ambos,2048,0.00467505044655155,0.004293703055568303,0.005090267397382709
Brasil,55-59,Ambos,2049,0.004586512284045264,0.004203236389913749,0.00500473753562306
Brasil,55-59,Ambos,2050,0.0044996508962197234,0.004114683103476639,0.004920636092423177
Brasil,55-59,Ambos,2051,0.004414434527578198,0.004028002068074808,0.004837939968483804
Brasil,55-59,Ambos,2052,0.004330832024023529,0.003943153110207966,0.004756626358675311
Brasil,55-59,Ambos,2053,0.004248812821468557,0.003860096980198751,0.004676672758347665
Brasil,55-59,Ambos,2054,0.004168346934662253,0.003778795323485219,0.00459805696797649
Brasil,55-59,Ambos,2055,0.0040894049462274675,0.003699210653781585,0.004520757096418404
Brasil,55-59,Ambos,2056,0.004011957995906285,0.0036213063278722002,0.004444751563001277
Brasil,55-59,Ambos,2057,0.0039359777700090515,0.003545046521842488,0.004370019098636174
Brasil,55-59,Ambos,2058,0.0038614364910632285,0.0034703962085821166,0.004296538746106652
Brasil,55-59,Ambos,2059,0.003788306907658274,0.003397321136421417,0.00422428985966524
Brasil,55-59,Ambos,2060,0.00371656228448285,0.0033257878087832576,0.004153252104046231
Brasil,55-59,Ambos,2061,0.0036461763925507104,0.003255763464749971,0.004083405452986453
Brasil,55-59,Ambos,2062,0.0035771234996116903,0.0031872160604593802,0.0040147301873315385
Brasil,55-59,Ambos,2063,0.0035093783607443025,0.0031201142512560184,0.003947206892793302
Brasil,55-59,Ambos,2064,0.0034429162091264916,0.0030544273745336244,0.003880816457413998
Brasil,55-59,Ambos,2065,0.0033777127469811746,0.002990125433213478,0.00381554006878499
Brasil,55-59,Ambos,2066,0.0033137441366932643,0.002927179079810174,0.0037513592110603243
Brasil,55-59,Ambos,2067,0.003250986992094917,0.002865559601042486,0.0036882556618000207
Brasil,55-59,Ambos,2068,0.003189418369915826,0.0028052389029520125,0.003626211488672816
Brasil,55-59,Ambos,2069,0.0031290157613954326,0.002746189496496674,0.003565209046044025
Brasil,55-59,Ambos,2070,0.0030697570840539905,0.0026883844835897887,0.003505230971470502
Brasil,60-64,Ambos,2024,0.010531033955903726,0.01017874314412523,0.010895517708824978
Brasil,60-64,Ambos,2025,0.010315239510757763,0.009944477020173433,0.010699825234494056
Brasil,60-64,Ambos,2026,0.01010386697164218,0.009715924316817672,0.010507299609562972
Brasil,60-64,Ambos,2027,0.009896825728008943,0.009492881117073894,0.01031795914039332
Brasil,60-64,Ambos,2028,0.009694027026036785,0.009275166086286027,0.010131803474708543
Brasil,60-64,Ambos,2029,0.009495383930584524,0.009062614750681864,0.009948819239217798
Brasil,60-64,Ambos,2030,0.009300811287923946,0.00885507564658724,0.009768983808389335
Brasil,60-64,Ambos,2031,0.009110225689236391,0.008652407646227985,0.00959226789840454
Brasil,60-64,Ambos,2032,0.00892354543485727,0.008454478049388143,0.00941863739698572
Brasil,60-64,Ambos,2033,0.008740690499253316,0.008261161188430592,0.009248054681553926
Brasil,60-64,Ambos,2034,0.008561582496717474,0.00807233738631238,0.009080479586047683
Brasil,60-64,Ambos,2035,0.008386144647766772,0.00788789216281598,0.008915870121145324
Brasil,60-64,Ambos,2036,0.008214301746228685,0.007707715618818907,0.008754183018033445
Brasil,60-64,Ambos,2037,0.008045980127001999,0.007531701950556775,0.008595374143731927
Brasil,60-64,Ambos,2038,0.007881107634478263,0.007359749060338418,0.008439398821483132
Brasil,60-64,Ambos,2039,0.007719613591610381,0.0071917582398826905,0.00828621208000282
Brasil,60-64,Ambos,2040,0.007561428769614917,0.007027633909075664,0.008135768848761838
Brasil,60-64,Ambos,2041,0.007406485358295364,0.006867283397551833,0.007988024111863444
Brasil,60-64,Ambos,2042,0.007254716936973436,0.006710616759753035,0.007842933029831705
Brasil,60-64,Ambos,2043,0.0071060584460160905,0.006557546616445955,0.007700451036299971
Brasil,60-64,Ambos,2044,0.006960446158945914,0.006407988017367865,0.007560533914900371
Brasil,60-64,Ambos,2045,0.0068178176551230724,0.00626185832091044,0.007423137860415453
Brasil,60-64,Ambos,2046,0.006678111792987008,0.006119077087673041,0.007288219527332605
Brasil,60-64,Ambos,2047,0.006541268683846479,0.0059795659854084224,0.007155736068250459
Brasil,60-64,Ambos,2048,0.006407229666206621,0.005843248703408167,0.007025645164063209
Brasil,60-64,Ambos,2049,0.006275937280622136,0.0057100508747759795,0.0068979050474481125
Brasil,60-64,Ambos,2050,0.006147335245065736,0.005579900005346477,0.006772474520872878
Brasil,60-64,Ambos,2051,0.006021368430801358,0.0054527254082474864,0.006649312970099525
Brasil,60-64,Ambos,2052,0.005897982838751703,0.005328458143292307,0.0065283803739736536
Brasil,60-64,Ambos,2053,0.005777125576350101,0.005207030960537065,0.006409637311139799
Brasil,60-64,Ambos,2054,0.0056587448348666735,0.005088378247456227,0.006293044964206093
Brasil,60-64,Ambos,2055,0.0055427898671991235,0.004972435979283864,0.006178565121787645
Brasil,60-64,Ambos,2056,0.00542921096611863,0.004859141672143886,0.006066160178782693
Brasil,60-64,Ambos,2057,0.005317959442961481,0.004748434338654014,0.0059557931351746545
Brasil,60-64,Ambos,2058,0.00520898760675737,0.004640254445737968,0.00584742759360401
Brasil,60-64,Ambos,2059,0.005102248743785396,0.004534543874421268,0.005741027755913415
Brasil,60-64,Ambos,2060,0.0049976970975489305,0.0044312458814193,0.005636558418836608
Brasil,60-64,Ambos,2061,0.004895287849160877,0.0043303050623542194,0.005533984968974429
Brasil,60-64,Ambos,2062,0.004794977098130847,0.004231667316459904,0.0054332733771788105
Brasil,60-64,Ambos,2063,0.004696721843546019,0.004135279812653472,0.005334390192446895
Brasil,60-64,Ambos,2064,0.0046004799656376525,0.004041090956867666,0.005237302535411972
Brasil,60-64,Ambos,2065,0.004506210207725291,0.003949050360551956,0.005141978091504882
Brasil,60-64,Ambos,2066,0.00441387215853098,0.0038591088102614603,0.005048385103848627
Brasil,60-64,Ambos,2067,0.004323426234855894,0.0037712182382623714,0.004956492365939758
Brasil,60-64,Ambos,2068,0.004234833664611905,0.0036853316940907033,0.004866269214162331
Brasil,60-64,Ambos,2069,0.004148056470200898,0.0036014033170081922,0.004777685520173689
Brasil,60-64,Ambos,2070,0.0040630574522346405,0.0035193883093050655,0.0046907116831956435
Brasil,65-69,Ambos,2024,0.01597573696094612,0.015475413295351941,0.016492236205542687
Brasil,65-69,Ambos,2025,0.015669396702018546,0.015142088523025517,0.016215067864110644
Brasil,65-69,Ambos,2026,0.015368930623072104,0.014816402043210612,0.015942063924017258
Brasil,65-69,Ambos,2027,0.015074226084682344,0.014498087284617003,0.015673260037082224
Brasil,65-69,Ambos,2028,0.014785172607324584,0.014186908539320798,0.015408665561105183
Brasil,65-69,Ambos,2029,0.014501661829957074,0.013882653000351778,0.015148271430907707
Brasil,65-69,Ambos,2030,0.01422358746939837,0.01358512540958102,0.01489205542091981
Brasil,65-69,Ambos,2031,0.013950845280483634,0.013294144346821,0.014639985768360727
Brasil,65-69,Ambos,2032,0.013683333016984975,0.01300953958680109,0.01439202373031482
Brasil,65-69,Ambos,2033,0.01342095039328114,0.012731150171647389,0.01414812542703719
Brasil,65-69,Ambos,2034,0.013163599046762212,0.01245882297511582,0.013908243195205046
Brasil,65-69,Ambos,2035,0.01291118250095517,0.012192411612420247,0.013672326597238334
Brasil,65-69,Ambos,2036,0.012663606129356629,0.011931775597785629,0.013440323184525916
Brasil,65-69,Ambos,2037,0.012420777119958981,0.01167677968273777,0.01321217908151235
Brasil,65-69,Ambos,2038,0.01218260444045684,0.011427293328374995,0.012987839437367789
Brasil,65-69,Ambos,2039,0.011948998804120628,0.011183190278411265,0.012767248778419234
Brasil,65-69,Ambos,2040,0.01171987263632456,0.010944348209025788,0.01255035128527731
Brasil,65-69,Ambos,2041,0.011495140041716466,0.010710648437974401,0.012337091012172485
Brasil,65-69,Ambos,2042,0.011274716772017138,0.010481975679949533,0.012127412061484252
Brasil,65-69,Ambos,2043,0.011058520194437144,0.010258217838419048,0.011921258723203421
Brasil,65-69,Ambos,2044,0.010846469260699244,0.010039265826527987,0.011718575586715059
Brasil,65-69,Ambos,2045,0.01063848447665484,0.009825013411375427,0.0115193076305615
Brasil,65-69,Ambos,2046,0.01043448787248301,0.009615357077262607,0.011323400294562093
Brasil,65-69,Ambos,2047,0.010234402973461001,0.009410195904471745,0.011130799537702853
Brasil,65-69,Ambos,2048,0.010038154771295216,0.009209431460865189,0.010941451884480443
Brasil,65-69,Ambos,2049,0.009845669696001917,0.00901296770415288,0.010755304461826161
Brasil,65-69,Ambos,2050,0.009656875588327151,0.008820710893106803,0.010572305028306271
Brasil,65-69,Ambos,2051,0.00947170167269552,0.008632569506335733,0.010392401996960413
Brasil,65-69,Ambos,2052,0.009290078530677629,0.008448454167495822,0.010215544452878178
Brasil,65-69,Ambos,2053,0.00911193807496643,0.008268277576019374,0.010041682166407745
Brasil,65-69,Ambos,2054,0.008937213523852395,0.008091954442608143,0.009870765602726959
Brasil,65-69,Ambos,2055,0.008765839376188297,0.007919401428868886,0.009702745928376064
Brasil,65-69,Ambos,2056,0.00859775138683397,0.007750537090574131,0.009537575015247058
Brasil,65-69,Ambos,2057,0.008432886542571934,0.007585281824116392,0.009375205442439152
Brasil,65-69,Ambos,2058,0.008271183038484863,0.007423557815793288,0.009215590496321752
Brasil,65-69,Ambos,2059,0.008112580254786003,0.007265288993617522,0.009058684169089568
Brasil,65-69,Ambos,2060,0.007957018734093897,0.007110400981392242,0.008904441156049136
Brasil,65-69,Ambos,2061,0.007804440159142853,0.006958821054830416,0.008752816851837564
Brasil,65-69,Ambos,2062,0.007654787330920837,0.00681047809952866,0.008603767345743533
Brasil,65-69,Ambos,2063,0.007508004147226573,0.006665302570632436,0.008457249416274099
Brasil,65-69,Ambos,2064,0.0073640355816378174,0.006523226454051379,0.00831322052508967
Brasil,65-69,Ambos,2065,0.007222827662882926,0.006384183229102241,0.008171638810410997
