regiao,Faixa_Etaria,taxa,ano,previsto,lmt_inf,lmt_max
Brasil,0,Homens,2057,0.0015681636206329316,8.824618453786334e-5,0.027866781481316716
Brasil,0,Homens,2058,0.0014881286976907576,7.827560573697802e-5,0.028291407010404376
Brasil,0,Homens,2059,0.0014121785454995924,6.943812827195962e-5,0.028719786866355696
Brasil,0,Homens,2060,0.0013401046881657299,6.160386297656995e-5,0.029152077296302068
Brasil,0,Homens,2061,0.001271709289853594,5.4658007471562917e-5,0.029588427985439113
Brasil,0,Homens,2062,0.0012068046117453231,4.849905767545059e-5,0.03002898284489711
Brasil,0,Homens,2063,0.0011452124967156977,4.3037238197485046e-5,0.030473880703396107
Brasil,0,Homens,2064,0.0010867638803078884,3.819312347736071e-5,0.030923255916524808
Brasil,0,Homens,2065,0.001031298326667717,3.3896425424807004e-5,0.031377238905234514
Brasil,0,Homens,2066,9.78663588162605e-4,3.0084926607596166e-5,0.03183595663329532
Brasil,0,Homens,2067,9.287151874763987e-4,2.6703540840551416e-5,0.032299533031946506
Brasil,0,Homens,2068,8.813160210329754e-4,2.3703485423041275e-5,0.03276808937871975
Brasil,0,Homens,2069,8.36335982660061e-4,2.1041551324795734e-5,0.03324174463637179
Brasil,0,Homens,2070,7.936516064602425e-4,1.867945938401834e-5,0.03372061575699744
Brasil,1-4,Homens,2024,3.670163311525732e-4,2.7419391437643925e-4,4.912617686611565e-4
Brasil,1-4,Homens,2025,3.49920974198097e-4,2.2972000087238584e-4,5.330170978528157e-4
Brasil,1-4,Homens,2026,3.336219066852467e-4,1.9723021470102262e-4,5.643332934004178e-4
Brasil,1-4,Homens,2027,3.180820380240722e-4,1.7136474861277856e-4,5.904142113975165e-4
Brasil,1-4,Homens,2028,3.032660052776489e-4,1.4996471075823638e-4,6.13279414150517e-4
Brasil,1-4,Homens,2029,2.891400926892411e-4,1.3187216241373147e-4,6.339624047268792e-4
Brasil,1-4,Homens,2030,2.7567215495783224e-4,1.1636529484210027e-4,6.530739007898825e-4
Brasil,1-4,Homens,2031,2.628315440874277e-4,1.0295010020167379e-4,6.710087744650722e-4
Brasil,1-4,Homens,2032,2.5058903964366016e-4,9.126647445968057e-5,6.88038703820791e-4
Brasil,1-4,Homens,2033,2.3891678225899682e-4,8.103992511159386e-5,7.04359348387732e-4
Brasil,1-4,Homens,2034,2.2778821023522382e-4,7.205425341470354e-5,7.201166657508975e-4
Brasil,1-4,Homens,2035,2.1717799909894196e-4,6.413493574285806e-5,7.354226327087621e-4
Brasil,1-4,Homens,2036,2.0706200397252396e-4,5.713841237754051e-5,7.503651520070983e-4
Brasil,1-4,Homens,2037,1.9741720462939069e-4,5.0944850319705793e-05,7.650145684814689e-4
Brasil,1-4,Homens,2038,1.88221653108575e-4,4.545305758190787e-5,7.7942810855097e-4
Brasil,1-4,Homens,2039,1.7945442376935802e-4,4.057678910692851e-5,7.936529952019668e-4
Brasil,1-4,Homens,2040,1.7109556567232795e-4,3.624198693755895e-5,8.077286889145817e-4
Brasil,1-4,Homens,2041,1.6312605717849345e-4,3.238466816036425e-5,8.216885347977513e-4
Brasil,1-4,Homens,2042,1.555277626631377e-4,2.8949274884711663e-5,8.355609960985794e-4
Brasil,1-4,Homens,2043,1.482833912459101e-4,2.588736211823392e-5,8.49370593224727e-4
Brasil,1-4,Homens,2044,1.4137645744324176e-4,2.3156538297375844e-5,8.631386290353161e-4
Brasil,1-4,Homens,2045,1.347912436535405e-4,2.071959850344168e-5,8.768837563454806e-4
Brasil,1-4,Homens,2046,1.285127643898015e-4,1.8543807238007198e-5,8.906224271604043e-4
Brasil,1-4,Homens,2047,1.225267321782354e-4,1.66002991194566e-5,9.043692520384202e-4
Brasil,1-4,Homens,2048,1.1681952504531458e-4,1.4863573863920356e-5,9.18137290314742e-4
Brasil,1-4,Homens,2049,1.1137815551924905e-4,1.3311067595464428e-5,9.319382865350996e-4
Brasil,1-4,Homens,2050,1.061902410753514e-4,1.1922786636957057e-5,9.457828646105186e-4
Brasil,1-4,Homens,2051,1.0124397595803621e-4,1.0680992950458538e-5,9.596806884280718e-4
Brasil,1-4,Homens,2052,9.652810431532861e-5,9.569932647275723e-6,9.736405956172974e-4
Brasil,1-4,Homens,2053,9.20318945847501e-5,8.575600691605764e-6,9.876707096622753e-4
Brasil,1-4,Homens,2054,8.774511507229034e-5,7.685536228356642e-6,0.001001778534416686
Brasil,1-4,Homens,2055,8.365801066889316e-5,6.888643980331745e-6,0.001015971034220815
Brasil,1-4,Homens,2056,7.976128065147169e-5,6.175037956933386e-6,0.0010302547021625494
Brasil,1-4,Homens,2057,7.604605751793708e-5,5.535904349335798e-6,0.00104463561851737
Brasil,1-4,Homens,2058,7.250388680807487e-5,4.963380994568763e-6,0.0010591195010075725
Brasil,1-4,Homens,2059,6.912670786435183e-5,4.450451201753e-6,0.001073711748211333
Brasil,1-4,Homens,2060,6.590683548886998e-5,3.990850069130776e-6,0.0010884174772075681
Brasil,1-4,Homens,2061,6.283694245472658e-5,3.578981696564666e-6,0.0011032415563478907
Brasil,1-4,Homens,2062,5.9910042831982434e-5,3.2098459270150624e-6,0.001118188633891125
Brasil,1-4,Homens,2063,5.711947609029445e-5,2.878973441504148e-6,0.0011332631631103644
Brasil,1-4,Homens,2064,5.4458891942036756e-5,2.582368192477928e-6,0.001148469424380809
Brasil,1-4,Homens,2065,5.1922235891417255e-5,2.316456295954177e-6,0.0011638115446738857
Brasil,1-4,Homens,2066,4.950373545670696e-5,2.078040617862175e-6,0.001179293514815292
Brasil,1-4,Homens,2067,4.719788703422753e-5,1.864260388092069e-6,0.0011949192048088982
Brasil,1-4,Homens,2068,4.4999443374204884e-5,1.6725552598251182e-6,0.0012106923774823438
Brasil,1-4,Homens,2069,4.290340163998847e-5,1.5006333040092267e-6,0.0012266167006718981
Brasil,1-4,Homens,2070,4.090499202346396e-5,1.3464424912452762e-6,0.0012426957581323428
Brasil,5-9,Homens,2024,1.8566913428303306e-4,1.4755679812748727e-4,2.336254775305354e-4
Brasil,5-9,Homens,2025,1.7882008610212733e-4,1.2834990993679417e-4,2.491363118939397e-4
Brasil,5-9,Homens,2026,1.7222368875177265e-4,1.138180264866948e-4,2.606001868318711e-4
Brasil,5-9,Homens,2027,1.6587062233225632e-4,1.018833206912002e-4,2.7004482349254937e-4
Brasil,5-9,Homens,2028,1.5975191074059941e-4,9.171772703237751e-5,2.7825234892992195e-4
Brasil,5-9,Homens,2029,1.538589089884277e-4,8.288109074134689e-5,2.856208052206497e-4
Brasil,5-9,Homens,2030,1.481832909876619e-4,7.510080063875937e-5,2.9238420284698603e-4
Brasil,5-9,Homens,2031,1.4271703778677961e-4,6.819090035507082e-5,2.986931213486824e-4
Brasil,5-9,Homens,2032,1.3745242624101895e-4,6.201584346776213e-5,3.046506896155341e-4
Brasil,5-9,Homens,2033,1.3238201810052486e-4,5.647198314053883e-5,3.103308533145399e-4
Brasil,5-9,Homens,2034,1.2749864950101453e-4,5.147718720986525e-5,3.1578853674171266e-4
Brasil,5-9,Homens,2035,1.2279542084211566e-4,4.696457929047367e-5,3.21065696905985e-4
Brasil,5-9,Homens,2036,1.1826568703907985e-4,4.287854571381666e-5,3.2619512854230564e-4
Brasil,5-9,Homens,2037,1.1390304813409177e-4,3.917206643525932e-5,3.3120296055046095e-4
Brasil,5-9,Homens,2038,1.0970134025391606e-4,3.580485979092848e-5,3.361103527224113e-4
Brasil,5-9,Homens,2039,1.056546269010995e-4,3.2742049213599544e-5,3.409346834948251e-4
Brasil,5-9,Homens,2040,1.0175719056643039e-4,2.9953177052126486e-5,3.4569040252235e-4
Brasil,5-9,Homens,2041,9.80035246507984e-5,2.7411456586542906e-5,3.5038965600590796e-4
Brasil,5-9,Homens,2042,9.438832568504723e-5,2.5093192085678545e-5,3.550427540349195e-4
Brasil,5-9,Homens,2043,9.090648583682326e-5,2.2977320367991037e-5,3.596585256613667e-4
Brasil,5-9,Homens,2044,8.755308569383485e-5,2.1045042176013735e-5,3.64244592640868e-4
Brasil,5-9,Homens,2045,8.432338731332787e-5,1.927952127668744e-5,3.688075832355522e-4
Brasil,5-9,Homens,2046,8.121282752795291e-5,1.766563556420416e-5,3.7335330116565593e-4
Brasil,5-9,Homens,2047,7.821701149857118e-5,1.618976875539382e-5,3.7788686053525944e-4
Brasil,5-9,Homens,2048,7.533170650488515e-5,1.4839634250581061e-5,3.8241279462234454e-4
Brasil,5-9,Homens,2049,7.255283596512544e-5,1.3604124833908217e-5,3.869351443660756e-4
Brasil,5-9,Homens,2050,6.987647367634017e-5,1.2473183392266865e-5,3.91457530919288e-4
Brasil,5-9,Homens,2051,6.729883826715303e-5,1.1437690927180895e-5,3.959832155759039e-4
Brasil,5-9,Homens,2052,6.481628785514931e-5,1.0489368942546907e-5,4.005151496083716e-4
Brasil,5-9,Homens,2053,6.242531490134285e-5,9.620693896222985e-6,4.0505601597632437e-4
Brasil,5-9,Homens,2054,6.0122541254454665e-5,8.824821862068996e-6,4.096082644376603e-4
Brasil,5-9,Homens,2055,5.7904713377999156e-5,8.095521900824062e-6,4.141741412677704e-4
Brasil,5-9,Homens,2056,5.576869775343718e-5,7.427116911112999e-6,4.187557145439029e-4
Brasil,5-9,Homens,2057,5.371147645289825e-5,6.814430945867387e-6,4.2335489575982924e-4
Brasil,5-9,Homens,2058,5.173014287521967e-5,6.25274214895739e-6,4.279734583868688e-4
Brasil,5-9,Homens,2059,4.982189763927519e-5,5.737740602400554e-6,4.3261305388046014e-4
Brasil,5-9,Homens,2060,4.798404462879378e-5,5.265490483936346e-6,0.00043727522553925577
Brasil,5-9,Homens,2061,4.621398718307762e-5,4.832396023838075e-6,4.4196142055041745e-4
Brasil,5-9,Homens,2062,4.450922442823992e-5,4.435170822957405e-6,4.4667300049616574e-4
Brasil,5-9,Homens,2063,4.286734774377681e-5,4.070810154485555e-6,4.5141125054948945e-4
Brasil,5-9,Homens,2064,4.128603735948203e-5,3.736565922322225e-6,4.5617738754872563e-4
Brasil,5-9,Homens,2065,3.9763059077896924e-5,3.4299239912385476e-6,4.6097256710968195e-4
Brasil,5-9,Homens,2066,3.8296261117663117e-5,3.1485836397415535e-6,4.657978899085624e-4
Brasil,5-9,Homens,2067,3.688357107332013e-5,2.8904389169005972e-6,4.7065440724808794e-4
Brasil,5-9,Homens,2068,3.552299298725034e-5,2.6535617103358483e-6,4.755431260019672e-4
Brasil,5-9,Homens,2069,3.421260452963642e-5,2.436186354855423e-6,4.804650130185791e-4
Brasil,5-9,Homens,2070,3.295055428244475e-5,2.236695630470996e-6,4.854209990528336e-4
Brasil,10-14,Homens,2024,2.8684833669427655e-4,2.431423713043701e-4,3.3841065143380906e-4
Brasil,10-14,Homens,2025,2.7919504196742106e-4,2.199304311927339e-4,3.544296759500246e-4
Brasil,10-14,Homens,2026,2.717459419758427e-4,2.017152632266293e-4,3.6608958488863367e-4
Brasil,10-14,Homens,2027,2.644955886750854e-4,1.862624301675826e-4,3.755879076936662e-4
Brasil,10-14,Homens,2028,2.574386793779573e-4,1.7269525270200285e-4,3.837666212760807e-4
Brasil,10-14,Homens,2029,2.5057005287630927e-4,1.6055510864990442e-4,3.910517200380201e-4
Brasil,10-14,Homens,2030,2.4388468566628374e-4,1.4956220294451176e-4,3.976923228698991e-4
Brasil,10-14,Homens,2031,2.3737768827427895e-4,1.3952817289333405e-4,4.0384795215169645e-4
Brasil,10-14,Homens,2032,2.310443016809345e-4,1.303171457924045e-4,4.096273672557828e-4
Brasil,10-14,Homens,2033,2.248798938405317e-4,1.218259827943652e-4,4.1510821824511325e-4
Brasil,10-14,Homens,2034,2.1887995629325563e-4,1.1397328275719289e-4,4.2034794565846674e-4
Brasil,10-14,Homens,2035,2.1304010086784693e-4,1.0669281680263523e-4,4.2539025529468854e-4
Brasil,10-14,Homens,2036,2.0735605647222472e-4,9.992938496772341e-5,4.302691762748268e-4
Brasil,10-14,Homens,2037,2.0182366596974187e-4,9.363608061583228e-5,4.35011716397906e-4
Brasil,10-14,Homens,2038,1.9643888313878154e-4,8.77724148199064e-5,4.3963966227872494e-4
Brasil,10-14,Homens,2039,1.9119776971347397e-4,8.230298827686754e-5,4.441708364273507e-4
Brasil,10-14,Homens,2040,1.860964925033703e-4,7.719652426435603e-5,4.486199974944673e-4
Brasil,10-14,Homens,2041,1.8113132058996187e-4,7.242514696675994e-5,4.5299949910659177e-4
Brasil,10-14,Homens,2042,1.7629862259800177e-4,6.79638310145309e-5,4.5731978121285334e-4
Brasil,10-14,Homens,2043,1.7159486403962705e-4,6.378997331247988e-5,4.6158974264718115e-4
Brasil,10-14,Homens,2044,1.6701660472934337e-4,5.9883054054503816e-5,4.6581702780103593e-4
Brasil,10-14,Homens,2045,1.6256049626797644e-4,5.622436401987905e-5,4.7000825011639917e-4
Brasil,10-14,Homens,2046,1.5822327959375636e-4,5.2796781981098595e-5,4.7416916838542196e-4
Brasil,10-14,Homens,2047,1.5400178259873852e-4,4.9584590598963525e-5,4.7830482730828306e-4
Brasil,10-14,Homens,2048,1.4989291780882186e-4,4.6573322309461804e-5,4.824196706421716e-4
Brasil,10-14,Homens,2049,1.4589368012566284e-4,4.374962889904023e-5,4.865176330918814e-4
Brasil,10-14,Homens,2050,1.4200114462883926e-4,4.110117002564921e-5,4.906022155407485e-4
Brasil,10-14,Homens,2051,1.382124644366522e-4,3.861651707077841e-5,4.946765471013473e-4
Brasil,10-14,Homens,2052,1.3452486862400463e-4,3.628506953387145e-5,4.987434366472012e-4
Brasil,10-14,Homens,2053,1.3093566019582983e-4,3.4096981793371855e-5,5.028054158814281e-4
Brasil,10-14,Homens,2054,1.2744221411459245e-4,3.204309851864435e-5,5.068647755453313e-4
Brasil,10-14,Homens,2055,1.2404197538041565e-4,3.0114897366073525e-5,5.109235960275767e-4
Brasil,10-14,Homens,2056,1.207324571624332e-4,2.8304437860247313e-5,5.149837733732485e-4
Brasil,10-14,Homens,2057,1.1751123897999571e-4,2.6604315568298812e-5,5.190470414908205e-4
Brasil,10-14,Homens,2058,1.1437596493240595e-4,2.5007620837322598e-5,5.231149911988012e-4
Brasil,10-14,Homens,2059,1.113243419758847e-4,2.350790149232945e-5,5.271890866314692e-4
Brasil,10-14,Homens,2060,1.0835413824650833e-4,2.209912899355305e-5,5.312706794267107e-4
Brasil,10-14,Homens,2061,1.0546318142789234e-4,2.0775667633097495e-5,5.353610210423967e-4
Brasil,10-14,Homens,2062,1.0264935716242434e-4,1.9532246416425556e-5,5.394612734865973e-4
Brasil,10-14,Homens,2063,9.991060750488811e-5,1.836393332744258e-5,5.435725186977652e-4
Brasil,10-14,Homens,2064,9.724492941734494e-5,1.7266111719526124e-5,5.476957667712779e-4
Brasil,10-14,Homens,2065,9.465037330417349e-5,1.6234458610782804e-5,5.518319631964265e-4
Brasil,10-14,Homens,2066,9.212504158619394e-5,1.5264924691618633e-5,5.55981995241539e-4
Brasil,10-14,Homens,2067,8.966708731283722e-5,1.435371587759069e-5,5.60146697603265e-4
Brasil,10-14,Homens,2068,8.727471281134142e-5,1.3497276261402597e-5,5.643268574181652e-4
Brasil,10-14,Homens,2069,8.49461683719893e-5,1.2692272335559717e-5,5.685232187199325e-4
Brasil,10-14,Homens,2070,8.267975096842309e-5,1.193557837219369e-5,5.72736486413272e-4
Brasil,15-19,Homens,2024,0.0017204716574880674,0.0016512102246556209,0.001792638320682082
Brasil,15-19,Homens,2025,0.0017089453560490363,0.0016105377764403107,0.0018133658661621608
Brasil,15-19,Homens,2026,0.001697496275077012,0.0015762969026374989,0.0018280145060736602
Brasil,15-19,Homens,2027,0.001686123897233404,0.0015453761190408477,0.0018396905205097307
Brasil,15-19,Homens,2028,0.0016748277086455364,0.0015165963177468194,0.0018495678914836533
Brasil,15-19,Homens,2029,0.0016636071988834194,0.001489365347370222,0.0018582337215401724
Brasil,15-19,Homens,2030,0.001652461860936691,0.0014633383996274587,0.0018660278460167015
Brasil,15-19,Homens,2031,0.0016413911911917051,0.0014382949514638518,0.0018731658897778146
Brasil,15-19,Homens,2032,0.0016303946894087762,0.0014140843876037173,0.001879793643544042
Brasil,15-19,Homens,2033,0.001619471858699575,0.0013905986581781687,0.0018860144051597559
Brasil,15-19,Homens,2034,0.0016086222055046754,0.0013677572077391374,0.0018919040494913997
Brasil,15-19,Homens,2035,0.0015978452395712525,0.0013454980745286498,0.001897519928086788
Brasil,15-19,Homens,2036,0.0015871404739309343,0.0013237723424872705,0.001902906416111299
Brasil,15-19,Homens,2037,0.0015765074248777903,0.0013025405297094979,0.0019080985228529573
Brasil,15-19,Homens,2038,0.001565945611946479,0.0012817701519658052,0.001913124327176446
Brasil,15-19,Homens,2039,0.0015554545578905369,0.001261434029002313,0.0019180066702148635
Brasil,15-19,Homens,2040,0.0015450337886608145,0.001241509076781941,0.001922764362135118
Brasil,15-19,Homens,2041,0.001534682833384054,0.0012219754271079529,0.0019274130615358407
Brasil,15-19,Homens,2042,0.001524401224341614,0.0012028157734733649,0.0019319659286340975
Brasil,15-19,Homens,2043,0.0015141884969483328,0.0011840148767368356,0.0019364341186400935
Brasil,15-19,Homens,2044,0.001504044189731542,0.0011655591859399158,0.0019408271600047467
Brasil,15-19,Homens,2045,0.0014939678443102056,0.001147436543524205,0.0019451532482813944
Brasil,15-19,Homens,2046,0.0014839590053742125,0.0011296359533811782,0.001949419477168629
Brasil,15-19,Homens,2047,0.0014740172206638028,0.0011121473963358144,0.0019536320221329585
Brasil,15-19,Homens,2048,0.0014641420409491311,0.0010949616818940872,0.0019577962877810008
Brasil,15-19,Homens,2049,0.0014543330200099674,0.001078070328034982,0.0019619170272003614
Brasil,15-19,Homens,2050,0.001444589714615535,0.001061465462919439,0.001965998439396587
Brasil,15-19,Homens,2051,0.0014349116845044807,0.0010451397438932704,0.0019700442494489526
Brasil,15-19,Homens,2052,0.0014252984923649866,0.0010290862902578067,0.0019740577749111595
Brasil,15-19,Homens,2053,0.0014157497038150017,0.0010132986270913256,0.0019780419811736517
Brasil,15-19,Homens,2054,0.0014062648873826194,9.97770638008245e-4,0.001981999527900429
Brasil,15-19,Homens,2055,0.0013968436144865795,9.824965251984522e-4,0.001985932808197789
Brasil,15-19,Homens,2056,0.001387485459416902,9.674707754359036e-4,0.0019898439818256523
Brasil,15-19,Homens,2057,0.001378189999315652,9.526881310120104e-4,0.001993735003495841
Brasil,15-19,Homens,2058,0.001368956814157831,9.381435647557527e-4,0.0019976076470951103
Brasil,15-19,Homens,2059,0.0013597854867323977,9.238322584636276e-4,0.0020014635265097353
Brasil,15-19,Homens,2060,0.0013506756026234199,9.097495841893223e-4,0.0020053041136015417
Brasil,15-19,Homens,2061,0.0013416267501913416,8.958910879434562e-4,0.0020091307537848683
Brasil,15-19,Homens,2062,0.0013326385205543877,8.822524754337946e-4,0.0020129446795739314
Brasil,15-19,Homens,2063,0.0013237105075700872,8.688295995405961e-4,0.002016747022405728
Brasil,15-19,Homens,2064,0.0013148423078169207,8.556184492735633e-4,0.002020538822991858
Brasil,15-19,Homens,2065,0.0013060335205760914,8.426151399989503e-4,0.002024321040410578
Brasil,15-19,Homens,2066,0.0012972837478134188,8.2981590475965e-4,0.002028094560116055
Brasil,15-19,Homens,2067,0.0012885925941613515,8.172170865392249e-4,0.0020318602010137776
Brasil,15-19,Homens,2068,0.001279959666901107,8.048151313439562e-4,0.0020356187217278215
Brasil,15-19,Homens,2069,0.0012713845759449187,7.926065819961798e-4,0.00203937082616661
Brasil,15-19,Homens,2070,0.001262866933818415,7.805880725480287e-4,0.002043117168477868
Brasil,20-24,Homens,2024,0.002516810951094194,0.0023983012778867456,0.0026411766619784923
Brasil,20-24,Homens,2025,0.0024970304080547123,0.0023291081149737457,0.0026770594368995915
Brasil,20-24,Homens,2026,0.002477405327578981,0.0022710912564909455,0.0027024617084739277
Brasil,20-24,Homens,2027,0.002457934487829531,0.002218887641501208,0.0027227345060042885
Brasil,20-24,Homens,2028,0.002438616676571754,0.0021704614440849184,0.0027399018358333937
Brasil,20-24,Homens,2029,0.0024194506910984476,0.0021247881681209333,0.0027549765828343937
Brasil,20-24,Homens,2030,0.002400435338154926,0.0020812697670884906,0.00276854538694597
Brasil,20-24,Homens,2031,0.002381569433864726,0.002039522618705784,0.00278098066493518
Brasil,20-24,Homens,2032,0.002362851803655912,0.001999283794382806,0.0027925343374093246
Brasil,20-24,Homens,2033,0.0023442812821879338,0.001960363910053208,0.002803384974510952
Brasil,20-24,Homens,2034,0.0023258567132790893,0.0019226211276131082,0.0028136637910669967
Brasil,20-24,Homens,2035,0.0023075769498345257,0.0018859457946197086,0.0028234700035381206
Brasil,20-24,Homens,2036,0.002289440853774836,0.0018502508662812057,0.0028328804047356862
Brasil,20-24,Homens,2037,0.0022714472959651996,0.0018154656681164103,0.0028419555979269442
Brasil,20-24,Homens,2038,0.002253595156145073,0.0017815316863608642,0.002850744203250621
Brasil,20-24,Homens,2039,0.002235883322858463,0.0017483996404944228,0.0028592857820669095
Brasil,20-24,Homens,2040,0.002218310693384709,0.0017160273947844345,0.0028676129223467943
Brasil,20-24,Homens,2041,0.002200876173669843,0.001684378435226796,0.002875752758717433
Brasil,20-24,Homens,2042,0.0021835786782584696,0.0016534207372844395,0.002883728101763099
Brasil,20-24,Homens,2043,0.0021664171302261817,0.0016231259097898997,0.002891558291214122
Brasil,20-24,Homens,2044,0.002149390461112525,0.0015934685378502236,0.002899259850184598
Brasil,20-24,Homens,2045,0.0021324976108544605,0.0015644256716593362,0.0029068469935529433
Brasil,20-24,Homens,2046,0.0021157375277203816,0.0015359764239606156,0.002914332027741546
Brasil,20-24,Homens,2047,0.002099109168244622,0.0015081016495531907,0.0029217256685012457
Brasil,20-24,Homens,2048,0.0020826114971624985,0.0014807836875385567,0.0029290372960030934
Brasil,20-24,Homens,2049,0.0020662434873458565,0.0014540061521006464,0.002936275161443497
Brasil,20-24,Homens,2050,0.0020500041197391125,0.001427753761226068,0.0029434465557551526
Brasil,20-24,Homens,2051,0.0020338923832958233,0.0014020121953709779,0.0029505579484165392
Brasil,20-24,Homens,2052,0.0020179072749157245,0.0013767679799763495,0.0029576151024573896
Brasil,20-24,Homens,2053,0.0020020477993822903,0.001352008387132156,0.0029646231703588373
Brasil,20-24,Homens,2054,0.001986312969300768,0.0013277213527349474,0.0029715867745030242
Brasil,20-24,Homens,2055,0.0019707018050366997,0.001303895406270658,0.0029785100750395247
Brasil,20-24,Homens,2056,0.0019552133346549395,0.001280519610954067,0.002985396827436496
Brasil,20-24,Homens,2057,0.0019398465938591319,0.0012575835124170342,0.002992250431523632
Brasil,20-24,Homens,2058,0.001924600625931686,0.00123507709449464,0.0029990739734771397
Brasil,20-24,Homens,2059,0.0019094744816742066,0.0012129907409371777,0.0030058702619180306
Brasil,20-24,Homens,2060,0.0018944672193483925,0.0011913152020952941,0.0030126418590758035
Brasil,20-24,Homens,2061,0.001879577904617417,0.001170041565799385,0.0030193911077956823
Brasil,20-24,Homens,2062,0.0018648056104877432,0.0011491612317928949,0.0030261201550291156
Brasil,20-24,Homens,2063,0.0018501494172514245,0.0011286658891903748,0.0030328309723360552
Brasil,20-24,Homens,2064,0.0018356084124288307,0.0011085474965208742,0.0030395253738377324
Brasil,20-24,Homens,2065,0.0018211816907118495,0.0010887982639900403,0.0030462050319859926
Brasil,20-24,Homens,2066,0.001806868353907518,0.0010694106376536734,0.003052871491455793
Brasil,20-24,Homens,2067,0.0017926675108820972,0.001050377285244198,0.003059526181418788
Brasil,20-24,Homens,2068,0.0017785782775056025,0.0010316910834315448,0.0030661704264159143
Brasil,20-24,Homens,2069,0.001764599776596746,0.001013345106333156,0.0030728054560136843
Brasil,20-24,Homens,2070,0.0017507311378683345,9.953326151153478e-4,0.003079432413401374
Brasil,25-29,Homens,2024,0.002310077271074871,0.0021181885292698324,0.002519349399071796
Brasil,25-29,Homens,2025,0.0022775361339087683,0.0020095786706118474,0.0025812230778110264
Brasil,25-29,Homens,2026,0.0022454533907632144,0.0019204725214144543,0.0026254272705638435
Brasil,25-29,Homens,2027,0.002213822584424465,0.0018418313847092214,0.002660944142876337
Brasil,25-29,Homens,2028,0.0021826373486389756,0.0017701882904413982,0.00269118591586994
Brasil,25-29,Homens,2029,0.002151891406832073,0.0017037763865956341,0.0027178664191081594
Brasil,25-29,Homens,2030,0.0021215785708446873,0.0016415485491254936,0.002741981426419137
Brasil,25-29,Homens,2031,0.0020916927396878817,0.0015828211109386908,0.002764164874366817
Brasil,25-29,Homens,2032,0.0020622278983149114,0.0015271159938885386,0.002784846679366743
Brasil,25-29,Homens,2033,0.0020331781164106026,0.001474081111786267,0.0028043322853799272
Brasil,25-29,Homens,2034,0.002004537547197759,0.0014234463762197495,0.0028228466103490876
Brasil,25-29,Homens,2035,0.0019763004262604105,0.0013749976405877694,0.0028405600559194303
Brasil,25-29,Homens,2036,0.0019484610703836087,0.0013285604105711562,0.0028576047521755516
Brasil,25-29,Homens,2037,0.0019210138764095895,0.0012839892063553789,0.002874085152034221
Brasil,25-29,Homens,2038,0.0018939533201100414,0.0012411603609729462,0.0028900851908805333
Brasil,25-29,Homens,2039,0.0018672739550742476,0.0011999669947893904,0.002905673271380759
Brasil,25-29,Homens,2040,0.001840970411612913,0.0011603154163802676,0.0029209058231830748
Brasil,25-29,Homens,2041,0.0018150373956774093,0.0011221224862352534,0.002935829901029865
Brasil,25-29,Homens,2042,0.00178946968779426,0.0010853136471107438,0.002950485117421304
Brasil,25-29,Homens,2043,0.0017642621420146342,0.0010498214263371076,0.0029649051044863825
Brasil,25-29,Homens,2044,0.0017394096848786234,0.001015584278870097,0.0029791186362353593
Brasil,25-29,Homens,2045,0.0017149073143941317,9.825456806923812e-4,0.0029931505015523474
Brasil,25-29,Homens,2046,0.0016907500990301265,9.506534090589796e-4,0.0030070221913999647
Brasil,25-29,Homens,2047,0.0016669331767240852,9.198589641804171e-4,0.0030207524456091024
Brasil,25-29,Homens,2048,0.0016434517539034264,8.901170993608371e-4,0.0030343576922044267
Brasil,25-29,Homens,2049,0.0016203011045207067,8.613854352862848e-4,0.0030478524035392686
Brasil,25-29,Homens,2050,0.001597476569102435,8.336241403173257e-4,0.0030612493873556413
Brasil,25-29,Homens,2051,0.001574973553811258,8.067956630751546e-4,0.0030745600264509587
Brasil,25-29,Homens,2052,0.0015527875295213837,7.808645068466805e-4,0.0030877944773977837
Brasil,25-29,Homens,2053,0.0015309140309070037,7.557970377246398e-4,0.0031009618363730743
Brasil,25-29,Homens,2054,0.0015093486555435743,7.31561320184696e-4,0.003114070278368519
Brasil,25-29,Homens,2055,0.0014880870630217535,7.081269751495817e-4,0.003127127174706128
Brasil,25-29,Homens,2056,0.0014671249740738112,6.854650566179199e-4,0.003140139192756643
Brasil,25-29,Homens,2057,0.001446458169712355,6.635479437256464e-4,0.0031531123809686395
Brasil,25-29,Homens,2058,0.0014260824903811885,6.423492457209619e-4,0.003166052241704137
Brasil,25-29,Homens,2059,0.0014059938351181206,6.21843717812927e-4,0.003178963793897905
Brasil,25-29,Homens,2060,0.0013861881607295826,6.020071862312312e-4,0.0031918516271810878
Brasil,25-29,Homens,2061,0.001366661480976857,5.828164811339585e-4,0.0032047199488110527
Brasil,25-29,Homens,2062,0.0013474098657737855,5.642493762391277e-4,0.0032175726245111877
Brasil,25-29,Homens,2063,0.001328429440395763,5.462845342476769e-4,0.0032304132141330218
Brasil,25-29,Homens,2064,0.0013097163846998842,5.289014572806671e-4,0.0032432450028986454
Brasil,25-29,Homens,2065,0.0012912669323560766,5.120804416794646e-4,0.003256071028855964
Brasil,25-29,Homens,2066,0.001273077370089053,4.958025366205768e-4,0.0032688941070770586
Brasil,25-29,Homens,2067,0.0012551440369309586,4.800495060813228e-4,0.0032817168510459113
