Localidade,cod_IBGE,Código DataSUS,Ano,Taxa
Dom Basílio,2910107,291010,2014,32.0
Dom Basílio,2910107,291010,2015,8.33
Dom Basílio,2910107,291010,2016,7.52
Dom Basílio,2910107,291010,2017,18.07
Dom Basílio,2910107,291010,2018,14.08
Dom Basílio,2910107,291010,2019,7.69
Dom Basílio,2910107,291010,2020,16.84
Dom Basílio,2910107,291010,2021,0.0
Dom Basílio,2910107,291010,2022,16.84
Dom Basílio,2910107,291010,2023,8.26
Dom Macedo Costa,2910206,291020,1996,16.84
Dom Macedo Costa,2910206,291020,1997,16.84
Dom Macedo Costa,2910206,291020,1998,16.84
Dom Macedo Costa,2910206,291020,1999,16.84
Dom Macedo Costa,2910206,291020,2000,16.84
Dom Macedo Costa,2910206,291020,2001,16.84
Dom Macedo Costa,2910206,291020,2002,16.84
Dom Macedo Costa,2910206,291020,2003,16.84
Dom Macedo Costa,2910206,291020,2004,42.55
Dom Macedo Costa,2910206,291020,2005,16.84
Dom Macedo Costa,2910206,291020,2006,23.81
Dom Macedo Costa,2910206,291020,2007,15.62
Dom Macedo Costa,2910206,291020,2008,22.73
Dom Macedo Costa,2910206,291020,2009,16.84
Dom Macedo Costa,2910206,291020,2010,16.84
Dom Macedo Costa,2910206,291020,2011,33.9
Dom Macedo Costa,2910206,291020,2012,16.84
Dom Macedo Costa,2910206,291020,2013,16.84
Dom Macedo Costa,2910206,291020,2014,16.84
Dom Macedo Costa,2910206,291020,2015,16.84
Dom Macedo Costa,2910206,291020,2016,17.24
Dom Macedo Costa,2910206,291020,2017,16.84
Dom Macedo Costa,2910206,291020,2018,19.61
Dom Macedo Costa,2910206,291020,2019,16.84
Dom Macedo Costa,2910206,291020,2020,19.23
Dom Macedo Costa,2910206,291020,2021,0.0
Dom Macedo Costa,2910206,291020,2022,16.84
Dom Macedo Costa,2910206,291020,2023,16.84
Elísio Medrado,2910305,291030,1996,16.84
Elísio Medrado,2910305,291030,1997,32.97
Elísio Medrado,2910305,291030,1998,18.52
Elísio Medrado,2910305,291030,1999,21.74
Elísio Medrado,2910305,291030,2000,28.3
Elísio Medrado,2910305,291030,2001,16.84
Elísio Medrado,2910305,291030,2002,9.62
Elísio Medrado,2910305,291030,2003,30.0
Elísio Medrado,2910305,291030,2004,16.84
Elísio Medrado,2910305,291030,2005,23.53
Elísio Medrado,2910305,291030,2006,36.36
Elísio Medrado,2910305,291030,2007,16.84
Elísio Medrado,2910305,291030,2008,28.57
Elísio Medrado,2910305,291030,2009,16.84
Elísio Medrado,2910305,291030,2010,28.85
Elísio Medrado,2910305,291030,2011,9.01
Elísio Medrado,2910305,291030,2012,13.33
Elísio Medrado,2910305,291030,2013,19.61
Elísio Medrado,2910305,291030,2014,16.84
Elísio Medrado,2910305,291030,2015,34.48
Elísio Medrado,2910305,291030,2016,16.84
Elísio Medrado,2910305,291030,2017,12.66
Elísio Medrado,2910305,291030,2018,16.84
Elísio Medrado,2910305,291030,2019,12.05
Elísio Medrado,2910305,291030,2020,11.9
Elísio Medrado,2910305,291030,2021,0.0
Elísio Medrado,2910305,291030,2022,16.84
Elísio Medrado,2910305,291030,2023,32.79
Encruzilhada,2910404,291040,1996,16.84
Encruzilhada,2910404,291040,1997,16.84
Encruzilhada,2910404,291040,1998,6.23
Encruzilhada,2910404,291040,1999,6.15
Encruzilhada,2910404,291040,2000,16.84
Encruzilhada,2910404,291040,2001,30.37
Encruzilhada,2910404,291040,2002,7.43
Encruzilhada,2910404,291040,2003,37.63
Encruzilhada,2910404,291040,2004,19.56
Encruzilhada,2910404,291040,2005,29.75
Encruzilhada,2910404,291040,2006,16.22
Encruzilhada,2910404,291040,2007,25.35
Encruzilhada,2910404,291040,2008,20.2
Encruzilhada,2910404,291040,2009,26.96
Encruzilhada,2910404,291040,2010,31.45
Encruzilhada,2910404,291040,2011,13.77
Encruzilhada,2910404,291040,2012,20.0
Encruzilhada,2910404,291040,2013,19.93
Encruzilhada,2910404,291040,2014,20.92
Encruzilhada,2910404,291040,2015,16.84
Encruzilhada,2910404,291040,2016,10.91
Encruzilhada,2910404,291040,2017,19.84
Encruzilhada,2910404,291040,2018,14.55
Encruzilhada,2910404,291040,2019,11.19
Encruzilhada,2910404,291040,2020,14.65
Encruzilhada,2910404,291040,2021,28.46
Encruzilhada,2910404,291040,2022,21.37
Encruzilhada,2910404,291040,2023,8.97
Entre Rios,2910503,291050,1996,14.95
Entre Rios,4205175,420517,1996,16.84
Entre Rios,2910503,291050,1997,3.58
Entre Rios,4205175,420517,1997,16.84
Entre Rios,2910503,291050,1998,18.54
Entre Rios,4205175,420517,1998,16.84
Entre Rios,2910503,291050,1999,15.73
Entre Rios,4205175,420517,1999,16.84
Entre Rios,2910503,291050,2000,30.4
Entre Rios,4205175,420517,2000,16.84
Entre Rios,2910503,291050,2001,18.75
Entre Rios,4205175,420517,2001,16.84
Entre Rios,2910503,291050,2002,9.9
Entre Rios,4205175,420517,2002,12.66
Entre Rios,2910503,291050,2003,18.42
Entre Rios,4205175,420517,2003,16.84
Entre Rios,2910503,291050,2004,21.48
Entre Rios,4205175,420517,2004,20.0
Entre Rios,2910503,291050,2005,7.53
Entre Rios,4205175,420517,2005,16.84
Entre Rios,2910503,291050,2006,32.5
Entre Rios,4205175,420517,2006,16.84
Entre Rios,2910503,291050,2007,14.67
Entre Rios,4205175,420517,2007,21.28
Entre Rios,2910503,291050,2008,16.47
Entre Rios,4205175,420517,2008,16.84
Entre Rios,2910503,291050,2009,12.62
Entre Rios,4205175,420517,2009,26.32
Entre Rios,2910503,291050,2010,15.18
Entre Rios,4205175,420517,2010,16.84
Entre Rios,2910503,291050,2011,7.17
Entre Rios,4205175,420517,2011,30.3
Entre Rios,2910503,291050,2012,18.24
Entre Rios,4205175,420517,2012,16.84
Entre Rios,2910503,291050,2013,18.09
Entre Rios,4205175,420517,2013,19.61
Entre Rios,2910503,291050,2014,20.79
Entre Rios,4205175,420517,2014,16.84
Entre Rios,2910503,291050,2015,26.07
Entre Rios,4205175,420517,2015,16.84
Entre Rios,2910503,291050,2016,7.17
Entre Rios,4205175,420517,2016,16.84
Entre Rios,2910503,291050,2017,14.55
Entre Rios,4205175,420517,2017,16.39
Entre Rios,2910503,291050,2018,14.84
Entre Rios,4205175,420517,2018,16.84
Entre Rios,2910503,291050,2019,15.12
Entre Rios,4205175,420517,2019,34.48
Entre Rios,2910503,291050,2020,21.57
Entre Rios,4205175,420517,2020,16.95
Entre Rios,2910503,291050,2021,16.36
Entre Rios,4205175,420517,2021,34.48
Entre Rios,2910503,291050,2022,16.81
Entre Rios,4205175,420517,2022,16.84
Entre Rios,2910503,291050,2023,6.06
Entre Rios,4205175,420517,2023,16.84
Esplanada,2910602,291060,1996,30.09
Esplanada,2910602,291060,1997,28.74
Esplanada,2910602,291060,1998,44.35
Esplanada,2910602,291060,1999,42.35
Esplanada,2910602,291060,2000,29.8
Esplanada,2910602,291060,2001,26.44
Esplanada,2910602,291060,2002,27.48
Esplanada,2910602,291060,2003,27.34
Esplanada,2910602,291060,2004,26.24
Esplanada,2910602,291060,2005,32.61
Esplanada,2910602,291060,2006,23.43
Esplanada,2910602,291060,2007,16.89
Esplanada,2910602,291060,2008,24.91
Esplanada,2910602,291060,2009,19.78
Esplanada,2910602,291060,2010,27.45
Esplanada,2910602,291060,2011,26.0
Esplanada,2910602,291060,2012,24.95
Esplanada,2910602,291060,2013,19.53
Esplanada,2910602,291060,2014,17.82
Esplanada,2910602,291060,2015,23.5
Esplanada,2910602,291060,2016,13.13
Esplanada,2910602,291060,2017,14.58
Esplanada,2910602,291060,2018,9.04
Esplanada,2910602,291060,2019,18.56
Esplanada,2910602,291060,2020,18.11
Esplanada,2910602,291060,2021,11.82
Esplanada,2910602,291060,2022,11.57
Esplanada,2910602,291060,2023,16.79
Euclides da Cunha,2910701,291070,1996,29.2
Euclides da Cunha,2910701,291070,1997,14.74
Euclides da Cunha,2910701,291070,1998,20.41
Euclides da Cunha,2910701,291070,1999,16.64
Euclides da Cunha,2910701,291070,2000,16.84
Euclides da Cunha,2910701,291070,2001,16.84
Euclides da Cunha,2910701,291070,2002,15.96
Euclides da Cunha,2910701,291070,2003,22.31
Euclides da Cunha,2910701,291070,2004,8.19
Euclides da Cunha,2910701,291070,2005,21.43
Euclides da Cunha,2910701,291070,2006,13.61
Euclides da Cunha,2910701,291070,2007,10.5
Euclides da Cunha,2910701,291070,2008,10.51
Euclides da Cunha,2910701,291070,2009,23.17
Euclides da Cunha,2910701,291070,2010,11.79
Euclides da Cunha,2910701,291070,2011,19.14
Euclides da Cunha,2910701,291070,2012,14.72
Euclides da Cunha,2910701,291070,2013,14.2
Euclides da Cunha,2910701,291070,2014,18.3
Euclides da Cunha,2910701,291070,2015,5.2
Euclides da Cunha,2910701,291070,2016,18.79
Euclides da Cunha,2910701,291070,2017,25.45
Euclides da Cunha,2910701,291070,2018,14.77
Euclides da Cunha,2910701,291070,2019,15.21
Euclides da Cunha,2910701,291070,2020,13.35
Euclides da Cunha,2910701,291070,2021,14.73
Euclides da Cunha,2910701,291070,2022,17.4
Euclides da Cunha,2910701,291070,2023,8.93
Eunápolis,2910727,291072,1996,16.84
Eunápolis,2910727,291072,1997,23.63
Eunápolis,2910727,291072,1998,35.08
Eunápolis,2910727,291072,1999,16.84
Eunápolis,2910727,291072,2000,33.33
Eunápolis,2910727,291072,2001,35.03
Eunápolis,2910727,291072,2002,19.03
Eunápolis,2910727,291072,2003,22.1
Eunápolis,2910727,291072,2004,29.01
Eunápolis,2910727,291072,2005,21.59
Eunápolis,2910727,291072,2006,18.94
Eunápolis,2910727,291072,2007,22.55
Eunápolis,2910727,291072,2008,19.46
Eunápolis,2910727,291072,2009,17.76
Eunápolis,2910727,291072,2010,19.35
Eunápolis,2910727,291072,2011,14.89
Eunápolis,2910727,291072,2012,22.32
Eunápolis,2910727,291072,2013,11.22
Eunápolis,2910727,291072,2014,13.49
Eunápolis,2910727,291072,2015,16.71
Eunápolis,2910727,291072,2016,16.8
Eunápolis,2910727,291072,2017,16.49
Eunápolis,2910727,291072,2018,12.57
Eunápolis,2910727,291072,2019,14.7
Eunápolis,2910727,291072,2020,11.06
Eunápolis,2910727,291072,2021,13.28
Eunápolis,2910727,291072,2022,18.51
Eunápolis,2910727,291072,2023,17.52
Feira da Mata,2910776,291077,1996,16.84
Feira da Mata,2910776,291077,1997,16.84
Feira da Mata,2910776,291077,1998,16.84
Feira da Mata,2910776,291077,1999,16.84
Feira da Mata,2910776,291077,2000,31.25
Feira da Mata,2910776,291077,2001,16.84
Feira da Mata,2910776,291077,2002,25.64
Feira da Mata,2910776,291077,2003,16.84
Feira da Mata,2910776,291077,2004,44.44
Feira da Mata,2910776,291077,2005,46.51
Feira da Mata,2910776,291077,2006,16.67
Feira da Mata,2910776,291077,2007,16.84
Feira da Mata,2910776,291077,2008,33.9
Feira da Mata,2910776,291077,2009,16.84
Feira da Mata,2910776,291077,2010,16.84
Feira da Mata,2910776,291077,2011,20.83
Feira da Mata,2910776,291077,2012,16.84
Feira da Mata,2910776,291077,2013,16.84
Feira da Mata,2910776,291077,2014,16.84
Feira da Mata,2910776,291077,2015,16.84
Feira da Mata,2910776,291077,2016,16.84
Feira da Mata,2910776,291077,2017,16.84
Feira da Mata,2910776,291077,2018,31.25
Feira da Mata,2910776,291077,2019,21.74
Feira da Mata,2910776,291077,2020,16.84
Feira da Mata,2910776,291077,2021,0.0
Feira da Mata,2910776,291077,2022,16.84
Feira da Mata,2910776,291077,2023,37.74
Feira de Santana,2910800,291080,1996,4.93
Feira de Santana,2910800,291080,1997,4.45
Feira de Santana,2910800,291080,1998,5.3
Feira de Santana,2910800,291080,1999,5.15
Feira de Santana,2910800,291080,2000,12.17
Feira de Santana,2910800,291080,2001,12.62
Feira de Santana,2910800,291080,2002,9.09
Feira de Santana,2910800,291080,2003,8.44
Feira de Santana,2910800,291080,2004,12.64
Feira de Santana,2910800,291080,2005,25.14
Feira de Santana,2910800,291080,2006,36.63
Feira de Santana,2910800,291080,2007,22.15
Feira de Santana,2910800,291080,2008,17.0
Feira de Santana,2910800,291080,2009,15.73
Feira de Santana,2910800,291080,2010,15.92
Feira de Santana,2910800,291080,2011,16.06
Feira de Santana,2910800,291080,2012,14.64
Feira de Santana,2910800,291080,2013,15.09
Feira de Santana,2910800,291080,2014,17.68
Feira de Santana,2910800,291080,2015,11.79
Feira de Santana,2910800,291080,2016,15.26
Feira de Santana,2910800,291080,2017,14.67
Feira de Santana,2910800,291080,2018,14.25
Feira de Santana,2910800,291080,2019,13.85
Feira de Santana,2910800,291080,2020,13.84
Feira de Santana,2910800,291080,2021,13.0
Feira de Santana,2910800,291080,2022,14.16
Feira de Santana,2910800,291080,2023,10.54
Firmino Alves,2910909,291090,1996,28.57
Firmino Alves,2910909,291090,1997,35.71
Firmino Alves,2910909,291090,1998,16.84
Firmino Alves,2910909,291090,1999,16.84
Firmino Alves,2910909,291090,2000,15.62
Firmino Alves,2910909,291090,2001,26.67
Firmino Alves,2910909,291090,2002,16.84
Firmino Alves,2910909,291090,2003,16.84
Firmino Alves,2910909,291090,2004,13.7
Firmino Alves,2910909,291090,2005,30.77
Firmino Alves,2910909,291090,2006,16.84
Firmino Alves,2910909,291090,2007,14.29
Firmino Alves,2910909,291090,2008,16.84
Firmino Alves,2910909,291090,2009,13.33
Firmino Alves,2910909,291090,2010,16.84
Firmino Alves,2910909,291090,2011,21.51
Firmino Alves,2910909,291090,2012,11.63
Firmino Alves,2910909,291090,2013,15.15
Firmino Alves,2910909,291090,2014,16.84
Firmino Alves,2910909,291090,2015,12.66
Firmino Alves,2910909,291090,2016,16.84
Firmino Alves,2910909,291090,2017,22.73
Firmino Alves,2910909,291090,2018,40.0
Firmino Alves,2910909,291090,2019,20.83
Firmino Alves,2910909,291090,2020,16.84
Firmino Alves,2910909,291090,2021,20.41
Firmino Alves,2910909,291090,2022,30.3
Firmino Alves,2910909,291090,2023,16.84
Floresta Azul,2911006,291100,1996,16.84
Floresta Azul,2911006,291100,1997,32.97
Floresta Azul,2911006,291100,1998,46.05
Floresta Azul,2911006,291100,1999,16.84
Floresta Azul,2911006,291100,2000,31.65
Floresta Azul,2911006,291100,2001,28.71
Floresta Azul,2911006,291100,2002,15.38
Floresta Azul,2911006,291100,2003,25.97
Floresta Azul,2911006,291100,2004,16.84
Floresta Azul,2911006,291100,2005,35.71
Floresta Azul,2911006,291100,2006,27.62
Floresta Azul,2911006,291100,2007,20.2
Floresta Azul,2911006,291100,2008,11.83
Floresta Azul,2911006,291100,2009,25.64
Floresta Azul,2911006,291100,2010,16.84
Floresta Azul,2911006,291100,2011,20.27
Floresta Azul,2911006,291100,2012,41.67
Floresta Azul,2911006,291100,2013,14.81
Floresta Azul,2911006,291100,2014,8.26
Floresta Azul,2911006,291100,2015,16.84
Floresta Azul,2911006,291100,2016,23.08
Floresta Azul,2911006,291100,2017,9.26
Floresta Azul,2911006,291100,2018,16.84
Floresta Azul,2911006,291100,2019,20.2
Floresta Azul,2911006,291100,2020,22.22
Floresta Azul,2911006,291100,2021,12.5
Floresta Azul,2911006,291100,2022,14.93
Floresta Azul,2911006,291100,2023,13.16
Formosa do Rio Preto,2911105,291110,1996,16.84
Formosa do Rio Preto,2911105,291110,1997,16.84
Formosa do Rio Preto,2911105,291110,1998,16.84
Formosa do Rio Preto,2911105,291110,1999,16.84
Formosa do Rio Preto,2911105,291110,2000,12.7
Formosa do Rio Preto,2911105,291110,2001,3.34
Formosa do Rio Preto,2911105,291110,2002,5.14
Formosa do Rio Preto,2911105,291110,2003,22.44
Formosa do Rio Preto,2911105,291110,2004,17.59
Formosa do Rio Preto,2911105,291110,2005,17.16
Formosa do Rio Preto,2911105,291110,2006,29.33
Formosa do Rio Preto,2911105,291110,2007,7.94
Formosa do Rio Preto,2911105,291110,2008,9.17
Formosa do Rio Preto,2911105,291110,2009,25.19
Formosa do Rio Preto,2911105,291110,2010,12.96
Formosa do Rio Preto,2911105,291110,2011,6.9
Formosa do Rio Preto,2911105,291110,2012,9.98
Formosa do Rio Preto,2911105,291110,2013,12.35
Formosa do Rio Preto,2911105,291110,2014,17.95
Formosa do Rio Preto,2911105,291110,2015,26.79
Formosa do Rio Preto,2911105,291110,2016,17.43
Formosa do Rio Preto,2911105,291110,2017,15.19
Formosa do Rio Preto,2911105,291110,2018,15.62
Formosa do Rio Preto,2911105,291110,2019,11.16
Formosa do Rio Preto,2911105,291110,2020,14.15
Formosa do Rio Preto,2911105,291110,2021,17.7
Formosa do Rio Preto,2911105,291110,2022,14.71
Formosa do Rio Preto,2911105,291110,2023,17.41
Gandu,2911204,291120,1996,21.18
Gandu,2911204,291120,1997,21.34
Gandu,2911204,291120,1998,31.77
Gandu,2911204,291120,1999,34.95
Gandu,2911204,291120,2000,11.68
Gandu,2911204,291120,2001,18.93
Gandu,2911204,291120,2002,26.16
Gandu,2911204,291120,2003,19.23
Gandu,2911204,291120,2004,12.62
Gandu,2911204,291120,2005,28.88
Gandu,2911204,291120,2006,33.22
Gandu,2911204,291120,2007,27.83
Gandu,2911204,291120,2008,24.67
Gandu,2911204,291120,2009,15.27
Gandu,2911204,291120,2010,19.96
Gandu,2911204,291120,2011,18.45
Gandu,2911204,291120,2012,15.75
Gandu,2911204,291120,2013,15.33
Gandu,2911204,291120,2014,20.22
Gandu,2911204,291120,2015,24.04
Gandu,2911204,291120,2016,15.56
Gandu,2911204,291120,2017,10.99
Gandu,2911204,291120,2018,10.62
Gandu,2911204,291120,2019,17.94
Gandu,2911204,291120,2020,18.65
Gandu,2911204,291120,2021,11.66
Gandu,2911204,291120,2022,19.66
Gandu,2911204,291120,2023,7.19
Gavião,2911253,291125,1996,16.84
Gavião,2911253,291125,1997,16.84
Gavião,2911253,291125,1998,16.84
Gavião,2911253,291125,1999,16.84
Gavião,2911253,291125,2000,16.84
Gavião,2911253,291125,2001,16.84
Gavião,2911253,291125,2002,16.84
Gavião,2911253,291125,2003,16.84
Gavião,2911253,291125,2004,16.84
Gavião,2911253,291125,2005,16.84
Gavião,2911253,291125,2006,17.54
Gavião,2911253,291125,2007,33.33
Gavião,2911253,291125,2008,23.81
Gavião,2911253,291125,2009,18.87
Gavião,2911253,291125,2010,16.84
Gavião,2911253,291125,2011,30.77
Gavião,2911253,291125,2012,36.36
Gavião,2911253,291125,2013,20.41
Gavião,2911253,291125,2014,16.84
Gavião,2911253,291125,2015,16.84
Gavião,2911253,291125,2016,16.84
Gavião,2911253,291125,2017,20.0
Gavião,2911253,291125,2018,46.51
Gavião,2911253,291125,2019,16.84
Gavião,2911253,291125,2020,16.84
Gavião,2911253,291125,2021,16.84
Gavião,2911253,291125,2022,16.84
Gavião,2911253,291125,2023,16.84
Gentio do Ouro,2911303,291130,1996,16.84
Gentio do Ouro,2911303,291130,1997,16.84
Gentio do Ouro,2911303,291130,1998,16.84
Gentio do Ouro,2911303,291130,1999,16.84
Gentio do Ouro,2911303,291130,2000,25.51
Gentio do Ouro,2911303,291130,2001,45.2
Gentio do Ouro,2911303,291130,2002,22.22
Gentio do Ouro,2911303,291130,2003,24.04
Gentio do Ouro,2911303,291130,2004,6.1
Gentio do Ouro,2911303,291130,2005,4.88
Gentio do Ouro,2911303,291130,2006,17.54
Gentio do Ouro,2911303,291130,2007,28.78
Gentio do Ouro,2911303,291130,2008,28.17
Gentio do Ouro,2911303,291130,2009,7.52
Gentio do Ouro,2911303,291130,2010,21.13
Gentio do Ouro,2911303,291130,2011,16.84
Gentio do Ouro,2911303,291130,2012,16.84
Gentio do Ouro,2911303,291130,2013,9.01
Gentio do Ouro,2911303,291130,2014,27.21
Gentio do Ouro,2911303,291130,2015,31.01
Gentio do Ouro,2911303,291130,2016,16.13
Gentio do Ouro,2911303,291130,2017,16.39
Gentio do Ouro,2911303,291130,2018,8.33
Gentio do Ouro,2911303,291130,2019,8.93
Gentio do Ouro,2911303,291130,2020,7.09
Gentio do Ouro,2911303,291130,2021,7.87
Gentio do Ouro,2911303,291130,2022,16.84
Gentio do Ouro,2911303,291130,2023,9.35
Glória,2911402,291140,1996,4.55
Glória,2911402,291140,1997,16.84
Glória,2911402,291140,1998,4.12
Glória,2911402,291140,1999,3.66
Glória,2911402,291140,2000,33.47
Glória,2911402,291140,2001,17.78
Glória,2911402,291140,2002,37.63
Glória,2911402,291140,2003,27.03
Glória,2911402,291140,2004,18.1
Glória,2911402,291140,2005,3.82
Glória,2911402,291140,2006,37.56
Glória,2911402,291140,2007,12.99
Glória,2911402,291140,2008,23.53
Glória,2911402,291140,2009,12.71
Glória,2911402,291140,2010,19.76
Glória,2911402,291140,2011,22.06
Glória,2911402,291140,2012,20.41
Glória,2911402,291140,2013,23.81
Glória,2911402,291140,2014,21.82
Glória,2911402,291140,2015,7.94
Glória,2911402,291140,2016,8.7
Glória,2911402,291140,2017,24.59
Glória,2911402,291140,2018,14.76
Glória,2911402,291140,2019,11.95
Glória,2911402,291140,2020,16.84
Glória,2911402,291140,2021,12.15
Glória,2911402,291140,2022,15.62
Glória,2911402,291140,2023,5.59
Gongogi,2911501,291150,1996,11.24
Gongogi,2911501,291150,1997,16.84
Gongogi,2911501,291150,1998,16.84
Gongogi,2911501,291150,1999,16.84
Gongogi,2911501,291150,2000,8.4
Gongogi,2911501,291150,2001,16.84
Gongogi,2911501,291150,2002,7.87
Gongogi,2911501,291150,2003,24.39
Gongogi,2911501,291150,2004,19.87
Gongogi,2911501,291150,2005,29.41
Gongogi,2911501,291150,2006,24.0
Gongogi,2911501,291150,2007,37.59
Gongogi,2911501,291150,2008,20.0
Gongogi,2911501,291150,2009,10.75
Gongogi,2911501,291150,2010,16.84
Gongogi,2911501,291150,2011,37.5
Gongogi,2911501,291150,2012,16.84
